상권코드명,유사업종점포수,평균영업개월수,당월매출금액,남성매출비율,여성매출비율,연령대10매출비율,연령대20매출비율,연령대30매출비율,연령대40매출비율,연령대50매출비율,연령대60이상매출비율,남성매출금액,여성매출금액,연령대10매출금액,연령대20매출금액,연령대30매출금액,연령대40매출금액,연령대50매출금액,연령대60이상매출금액
마천로57길,3,111,16015204,34.5,65.5,1.1,15.2,46.5,25.2,7.4,4.6,5334594,9399020,75696,1959634,6359934,4275839,1327151,735361
마천로7길,3,24,2997020,45.7,54.3,0,15.8,15.8,18.5,34.3,15.5,1300369,1696651,0,516016,344906,543249,1179516,413333
마포대로12길,9,90,55459020,47.5,52.5,1.1,25.6,39.3,20.3,9,4.8,20576852,21582269,407920,9840707,16061131,9370235,4688126,1791003
마포대로14길,8,213,71347999,66.5,33.5,4.3,49.8,26,11.9,6.7,1.3,40684272,21677583,1650469,28777266,16914975,9262930,4926352,829867
마포대로16길,4,5,18090933,55.4,44.6,2,32.8,26.4,18.7,15.7,4.4,7946358,6114712,224901,4167744,3714861,2376947,2783073,793545
마포대로4길,5,213,74099299,38.7,61.3,4,26.8,28.9,25.8,11.3,3.4,20812524,32272742,1366228,12970002,16388052,13846151,6572510,1942323
만리재로35길,4,22,10219697,46.9,53.1,0,28.5,43.1,18.3,6.1,4,4333809,4670083,0,2280986,4661438,1283600,481699,296168
만리재옛길,11,174,30455568,50.8,49.2,0.8,25.1,38.3,22.7,10.9,2.2,12225099,13438312,222690,5580815,9351587,6931093,3012598,564633
망우로10길,3,13,7410294,45.5,54.5,1.3,39.2,38.3,14,4.5,2.7,2893382,4138236,66912,2516911,2654412,1.00E+06,418383,375000
망우로16길,2,15,6816282,43.6,56.4,5.4,50.6,11.4,14.1,15.1,3.3,2800401,4015881,431303,2926237,1026499,1267642,865318,299283
망우로18다길,2,54,37602100,56.4,43.6,3.9,72.3,10,4.3,8.7,0.8,21103647,16498453,1607113,26472731,4734240,1681304,2880484,226228
망우로32길,4,173,44574629,43.9,56.1,3.4,41.9,27,18.2,7.6,2,19245683,25328946,1427321,18337603,11968572,8344727,3433327,1063079
매봉길,5,139.5,50620439,50,50,1.1,18.4,43,21.2,9.9,6.3,22632192,21422044,375927,7124374,18957634,9663903,4628871,3303530
면목로27길,4,127,26949383,36.8,63.2,2.2,29.4,33.3,25.5,6.4,3.3,9247104,15997053,451833,6173677,8294678,7097692,2243005,983273
면목로33길,6,172.5,28535183,37.2,62.8,2.2,30.1,33.2,24.9,6.5,3.2,9887765,16654377,470791,6727663,8675770,7212771,2471879,983273
면목로35길,4,100,5016429,32.2,67.8,7.2,36.8,22.7,17.8,15.5,0,1661429,3062143,254286,1710714,1115714,878571,764286,0
면목로48길,6,144,55670119,44.1,55.9,2.4,36.9,29.5,15.6,12.2,3.2,22916726,32753393,1193237,17996066,14535617,8422798,10000809,3521592
면목로54길,1,25,2549383,100,0,0,0,0,23.5,38.3,38.3,2413580,0,0,0,0,617284,1123457,672840
면목로74길,2,72,36135534,41.5,58.5,3.2,41,28.2,16.8,8.9,1.8,15777489,20358045,1043529,13000759,9789357,7530193,4019402,752294
면목로91길,1,123,10027027,58.8,41.2,0,17.6,36.8,16.3,20.5,8.8,5301802,4117117,0,1220721,3527027,1779279,2018018,873874
면목로92길,6,45,16077026,41.5,58.5,1.1,36.7,32.6,17.8,6.9,4.9,5693438,6080983,141126,3508726,3161891,1988597,1228156,1745926
면목천로23길,2,96,13904402,50.1,49.9,3.2,23.6,42.1,19.2,9.7,2.2,5841013,6065869,284646,2499872,4408667,2804081,1348191,561427
명동길,15,374.5,274669525,48.1,51.9,0.9,24,29.4,22.3,15.7,7.7,99410592,121665450,1993434,49076436,63554085,48551946,37603449,20296696
명륜길,6,38,26058218,43.1,56.9,1.1,83.3,6.8,2.6,3.8,2.4,11004013,15054205,393865,21412013,1984316,953130,869238,445656
명지대길,11,211,57067260,45.8,54.2,5.8,57.6,14.9,12.7,7.4,1.7,25321592,31745668,3630072,31230885,8833229,7978763,4253309,1141002
목동남로4길,5,77,45554864,46.9,53.1,2,26,29.1,23.5,14.1,5.2,20836582,21743940,899063,9319744,12665655,10590684,6615416,2489964
목동중앙남로10길,1,20,1991057,21.9,78.1,7.2,31.8,31.8,24.3,4.8,0,458537,1414634,156098,548780,685366,377236,105691,0
목동중앙남로13길,1,12,2329927,9.3,90.7,0,45.2,33.5,21.4,0,0,345090,1984837,0,659842,1002658,667427,0,0
목동중앙남로4길,1,22,8569944,51.3,48.7,14.8,16.7,27.4,28.7,11.2,1.3,3998736,4112027,970207,1527747,2200900,2447178,872123,92611
목동중앙본로7길,2,169,93355310,42.4,57.6,4,28.8,30.6,20.4,12.6,3.6,33756518,45822937,1984170,21708950,26124731,16302067,10877346,2582190
목동중앙북로7길,5,198,66103994,38.9,61.1,2.1,28.9,34.3,21.2,10.4,3.1,24288318,37393814,1090054,17314586,18541727,14987794,7255749,2492222
목동중앙서로7길,6,34,8714544,39.2,60.8,0.8,15,25.8,39.2,17.6,1.7,3183377,4906488,45262,1060776,1944175,3348992,1493657,197005
무수막길,8,181,44905015,42.7,57.3,2.2,29.4,27.7,22.5,12.5,5.6,16906700,24593891,868005,10637914,10758097,9930028,6203178,3103372
무학로14길,5,126,52188238,48.5,51.5,2,26.8,30.2,19.6,16.8,4.6,21826428,19863248,435263,9697196,12425683,8809573,8239553,2082409
무학로27길,1,161,25907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
무학로30길,2,34,8630370,48.2,51.8,0,26.4,46.1,19.7,5.2,2.6,4411852,3200000,0,1933333,3545185,1518518,425926,188889
무학로43길,1,39,1107407,52,48,0,33.3,14.9,25.9,14.9,10.9,470370,448148,0,303704,159259,259259,111111,85185
무학봉15길,1,36,25021250,45.1,54.9,3.5,34.8,26.7,20.3,10.5,4.2,10150978,12302684,758786,6966901,5907696,4824653,2787921,1207706
무학봉길,3,9,24495473,41.5,58.5,1.3,32.1,34.2,18.7,9,4.8,8105755,14321349,244388,6586967,7323622,5180571,2027192,1064367
문성로30길,2,21,8917117,38.4,61.6,0.6,34.2,30.7,18.7,11.8,4.1,3559294,5357823,62005,2615634,2722081,1811779,1324535,381083
미성길,3,37,12574283,49.9,50.1,4.2,32.8,29.4,20,11.1,2.5,6118018,6456265,436953,3648952,3929525,2694818,1486402,377633
바람드리길,4,215,44699325,39.4,60.6,6.7,40.8,25,10.5,11.8,5.2,15361623,22435823,2130485,14024152,9154288,4310904,5821944,2355676
바우뫼로37길,7,58,53444086,43.5,56.5,0.8,29,36,20.8,9.4,4,18867096,19863141,254256,9017267,15067806,8992522,3811256,1587133
바우뫼로39길,23,570,202768455,46.6,53.4,1,37.9,32.9,13,9.7,5.6,78731555,78890286,1243234,50824809,49283975,24492771,18261748,13515312
반포대로12길,3,26,20772324,46,54,0,28.8,39.3,18.3,9.2,4.3,7449876,7196326,0,3654757,5597214,3521685,1243846,628701
반포대로19길,2,81,28830137,43.2,56.8,1.5,32.3,33.4,18.3,10.5,3.9,9728650,12959376,302201,6516402,7580956,5072023,2368357,848091
반포대로21길,3,91,29318649,32.6,67.4,3.2,41.6,33.9,13.7,5.3,2.3,9072617,16838454,445528,10219932,8890203,4269679,1395141,690593
반포대로22길,4,131,44425000,53.7,46.3,1.5,46.6,27.6,13.6,7.6,3.1,19131138,16064063,599331,14643638,9666964,6321317,2224331,1739620
반포대로9길,10,364,83838611,49.9,50.1,1.2,26,28.7,29.9,9.2,5,36851545,33481107,788485,14965921,21023528,23023993,6772956,3757772
방배로15길,3,75,14791581,39.3,60.7,2.2,25.8,43,20,6.7,2.3,4311162,8200927,187955,2997500,5566908,2775825,705008,278895
방배로23길,8,124.5,67287102,46.2,53.8,1.9,31.9,31.1,24.6,7.6,2.8,26245516,29778557,1124306,16565986,17656050,13284714,5588635,1804384
방배로31길,12,170.5,96625223,51.8,48.2,3.2,37.4,30.1,15.6,8.6,5,42639766,39731776,2283842,26882321,27478834,14881905,7130680,3713966
방배로42길,9,183,133432613,39.5,60.5,1.1,23.9,29.8,28.2,11.1,5.8,42786811,67942674,773599,20336112,34663126,32772221,14515337,7669091
방배로6길,3,92,15275210,33.8,66.2,0.9,23.9,20.7,24,18.2,12.3,4650390,7633947,58730,2351332,2532156,3102463,2399872,1839785
방배천로4안길,6,136,60145615,40.1,59.9,0.6,21.7,29.3,23.9,12.7,11.8,18397645,28515069,255816,9693123,13530486,12550634,6299956,4582701
방울내로7길,2,47,12904583,23.2,76.8,3.7,51,29.5,11.9,3.1,0.6,2427829,10476754,334027,7579165,3378034,1320906,231418,61033
방학로6길,8,187,50032657,42.9,57.1,4.8,33.8,27.2,16.5,12.6,5.2,19877051,26975674,1870392,14381503,12418023,8506084,6880901,2795826
방화동로5길,1,59,16165901,46.4,53.6,3.2,34.4,31.7,15.3,10.7,4.7,6476783,7516663,394301,4365188,4472308,2527867,1615339,618443
백범로16길,4,17,57888564,42.6,57.4,7.6,36.1,22.7,18,11.2,4.5,22089881,29811536,3347630,17672534,11380263,10896925,6086460,2517607
백범로25길,4,51,6963639,45.2,54.8,0.4,31,24.2,31.8,9.9,2.6,3171382,3027150,9908,1765039,1201064,2274001,835070,113451
백범로26길,1,56,18071998,36.8,63.2,0.7,31,32.5,20.6,9.3,5.8,5683521,9807926,135339,4306150,5187272,3337630,1731772,793285
백범로77길,3,6,3389140,75.6,24.4,0.6,11,47.8,26.5,13.1,1,2588532,800608,12057,275967,1807080,850366,420035,23635
백범로87길,5,86,22670969,39.8,60.2,0,34,45.3,10.5,8.7,1.4,7983944,10747011,0,5467186,9155114,2296751,1685715,126190
백범로90다길,3,48,43656557,53.9,46.1,0.7,25.6,38.2,19.9,11.8,3.9,19565287,17896679,210200,9620713,14699522,7733150,3720700,1477682
백범로90라길,4,76,23440469,41,59,0,33.5,44.3,11.7,8.6,1.9,8475933,10823213,0,5709448,9166934,2523835,1660358,238571
백석동길,11,171.5,133559478,44.8,55.2,0.3,20.5,28.5,28.1,15.8,6.7,52776342,66242052,243056,20902809,31763476,35236224,20666150,10206681
백제고분로12길,3,63,13975418,52.2,47.8,0,24.6,29,24.9,12.5,9,6039669,5889171,0,2538924,3395319,2606869,1769768,1617960
백제고분로18길,4,57,32231165,50.2,49.8,0.9,28.7,33.3,22.4,11.2,3.5,14398501,14679502,194713,8434444,9381525,6402088,3465585,1199649
백제고분로19길,8,154,144908848,39.5,60.5,5.5,22.9,22.5,21.6,14.1,13.4,57535677,68468264,4738850,21027169,24054813,39740278,18837653,17605182
백제고분로21길,5,38.66666667,15955275,46.2,53.8,0.4,34.9,28.9,22.4,11.3,2.2,6307044,6417035,48148,4064699,4205784,2623395,1421764,360291
백제고분로27길,9,213,69972756,43.7,56.3,2.3,33.3,32.1,16.2,10.1,6,27950083,37610667,1454021,20541134,20704054,11031759,7672948,4156835
백제고분로31길,12,272.5,73774139,48.6,51.4,3.6,34,33.5,16.3,8.8,3.9,32420731,35173549,1812940,20889993,22029271,11931481,7379755,3550841
백제고분로32길,20,632.5,109475594,41.7,58.3,0.7,25.6,35.3,23.7,10.2,4.5,39948255,54963073,437876,19710048,31518125,24791014,11316136,7138138
백제고분로34길,4,144,25149838,40.6,59.4,0.8,25.1,39.3,20.8,9.7,4.3,9548728,12353576,259892,4367218,8879727,5153315,1983306,1258845
백제고분로39길,11,131,38266106,42.2,57.8,0.6,26,36.3,20.4,11.1,5.5,14345370,19563599,176047,8218591,11857396,7302347,4140577,2214015
백제고분로40길,12,183.5,75178721,41.5,58.5,2.3,31.6,31.2,18.8,10.9,5.1,27335163,43094153,1718587,26456728,17741862,13895082,7599768,3017291
백제고분로41길,16,256.5,253841762,40.9,59.1,1.9,48.4,28.4,11.3,7,3,93151253,137678658,3230905,114666065,63311386,26229781,15760646,7631130
백제고분로42길,5,31,53903873,24.8,75.2,6.7,70.1,17,3.5,1.8,0.8,13392216,40511657,3142087,38015728,9471721,1992866,688917,592554
백제고분로45길,19,147,330822493,33.1,66.9,1.2,58.4,25.2,8.4,5.2,1.6,98801824,232020669,3885345,200667887,79779629,26506938,15137607,4845087
백제고분로46길,8,258,56613385,34.5,65.5,0.9,46.5,32,10,6.8,3.8,20873945,31685198,222715,20823525,15938476,10761472,2853099,1959858
백제고분로50길,14,61,57636832,44.9,55.1,3,31.6,33,20.7,8.4,3.4,23119317,26733503,903440,12477114,17176704,11834522,5160188,2300853
범안로17길,1,41,3006522,37.9,62.1,0,31.2,21.6,39.2,8,0,971014,1872464,0,828986,568841,1173913,271739,0
법원단지길,3,58,15506157,40.3,59.7,1.8,20,22.5,34.6,15.7,5.5,6477932,9028225,173287,2592624,3520017,5405426,2947292,867511
보국문로11길,5,131.5,39561312,40.7,59.3,3.6,29.8,26.2,20.6,13,6.7,14444725,21554067,1081403,10108747,9033454,7981117,5080950,2713122
보국문로16길,2,8,25685614,48.9,51.1,3.4,45.8,25.6,13.9,8.1,3.3,12492111,13193503,862820,10546919,7024443,3619142,2526280,1106010
보국문로18길,2,8,25685614,48.9,51.1,3.4,45.8,25.6,13.9,8.1,3.3,12492111,13193503,862820,10546919,7024443,3619142,2526280,1106010
보국문로8길,3,87,39651000,48.2,51.8,6.3,39.3,23.6,18.7,8.8,3.3,17716076,19945839,2375384,14188068,8927115,7683932,3416179,1071238
보라매로2길,3,49,29323778,37.4,62.6,2.2,25.1,32.7,28.1,7.6,4.2,10577728,16260014,506096,6061465,8741771,7667595,2336350,1524467
보문로13다길,1,61,9983019,40,60,0,31.5,31.5,20,5.6,11.5,8593278,1389741,0,673555,5934108,2878005,159153,338198
보문로19길,1,13,3325352,63.2,36.8,0,40.9,8.1,18.3,30.7,2,1778169,960563,0,1271127,227465,388732,780282,71127
보문로23길,3,88,50234994,44.4,55.6,1.7,37.8,32.4,14.9,8.9,4.2,20741227,23003726,614533,14649488,14364998,7081127,4761510,2273297
보문로29다길,1,6,5453333,33.6,66.4,0,17.8,34.9,41.1,5.4,0.7,1549333,3591333,0,762000,1821333,2168667,295333,93333
보문로30가길,3,158,9551678,19.1,80.9,9.8,69.9,9.9,5.8,3.5,1.1,2123405,7428273,826916,6660618,954740,505707,387674,216023
보문로34길,18,194.9,151897181,14.5,85.5,9.4,64.8,12,6.7,6.4,0.7,28117073,123780108,11333636,91480408,20984000,15302326,11493125,1303686
보문로34나길,5,47,7911006,11.6,88.4,0.2,75.1,8.3,6.4,9.6,0.3,1057544,6237172,21187,5158286,958377,451537,687916,17413
보문로37길,2,48,9117533,49.1,50.9,1.3,30.8,28.1,19.5,14.8,5.4,3164431,3413512,73333,1776889,1917467,1439459,982112,388684
보문로3길,3,24,16465458,39.9,60.1,2.5,33.7,27,19.7,10.5,6.6,6331494,8912341,320124,4758217,3993643,3503763,1611260,1056830
복은길,2,9,5840594,63.1,36.9,3.9,49.2,38.5,6.9,1.5,0,3608362,2232232,183948,2832798,2207375,525991,90482,0
봉우재로14길,1,9,1576000,40.6,59.4,0,15.6,43.8,28.1,6.3,6.3,624000,872000,0,216000,620000,456000,88000,116000
봉우재로28길,2,4,11988969,37.3,62.7,1.3,63,27.1,4,3.5,1.2,4016581,7972388,149424,7427952,3056924,702323,491415,160931
봉우재로33길,3,8,10116438,64.9,35.1,1.1,18,56.5,11.7,10.6,2.2,2527397,1003425,41096,587671,2031507,420548,395205,54795
봉우재로70길,5,152,28546493,37.6,62.4,2.2,32,26.3,20.1,13.3,6.2,10010536,16137805,437990,7038908,6682430,6082825,4218015,1688176
봉천로13길,4,48.33333333,27431694,35.3,64.7,0.8,26,39.1,25,6.7,2.4,8803335,18628359,172136,5688349,13278211,6010218,1515056,767724
봉천로23길,1,32,2075893,100,0,0,0,0,33.3,33.3,33.3,1674107,0,0,0,0,513393,401786,758929
봉천로23나길,4,93,22248358,40.5,59.5,1.5,35.2,34.7,16.3,9.4,3,10530995,10390760,284453,6863981,5478829,3019969,3952614,1321910
봉천로30길,1,7,18564000,58.4,41.6,5,35.5,16.7,17,17.2,8.5,10218400,6713600,696000,4464000,3059200,2764000,4296800,1652000
봉천로31길,2,4,3137143,33.5,66.5,0,69.6,15.5,5.7,9.3,0,1072077,2065066,0,2179304,500888,143530,313421,0
봉천로33길,3,44,28362815,42.8,57.2,4.7,23.9,28.2,30.9,8.6,3.6,10856557,14826746,803046,5658517,7449071,8124112,2430287,1218272
봉천로6길,9,78,45153228,47.3,52.7,0.7,37.7,36.8,12.2,8.7,3.9,21119231,24033997,275531,16259042,15803150,6203515,4623391,1988599
봉화산로30길,6,77,11714033,30.7,69.3,1.4,36.3,27.7,26.7,6,1.8,3077601,7293264,202308,3574442,3013622,2851859,557313,171322
봉화산로4길,4,29,15688249,42.5,57.5,1.3,39,32.9,12.3,12.3,2.2,6190927,8693834,171873,5484369,5153860,2052871,1689910,331879
봉화산로56길,10,133,74925299,42.8,57.2,1.5,14.8,26.2,33.9,18.1,5.4,28978076,39587302,609648,8092847,16883783,24812343,13864494,4302270
부일로15길,1,3,2266378,20.9,79.1,0,14.4,28.9,37.6,19,0,603888,1532490,0,263583,608544,963179,301073,0
북아현로12길,2,9,2594265,55.5,44.5,2.2,33.2,32,23.6,7.5,1.5,1334251,1260014,58263,781662,896070,667336,154212,36722
북아현로14길,2,9,2594265,55.5,44.5,2.2,33.2,32,23.6,7.5,1.5,1334251,1260014,58263,781662,896070,667336,154212,36722
북촌로5가길,26,505,231115884,36.7,63.3,4.5,38.8,27.6,16.3,9.9,2.9,79226625,128655786,5201552,81234261,55454859,34688132,24395478,6908134
북촌로5나길,26,218.6,191811813,38.9,61.1,2.7,48.2,25.3,13.7,8.3,1.8,68892200,112058012,3880103,86266396,46839410,25991996,14694822,3277488
북촌로6길,2,52,11835235,33.7,66.3,1.2,39.6,19.4,19.4,15.6,4.8,4011913,6880922,85366,3885786,2326450,2324811,1625706,644715
불광로18길,3,37,3418440,45.9,54.1,0,5.6,37.5,10.3,36.2,10.3,1423316,1621648,0,267011,963182,386664,1057597,370512
불광로2길,3,51,10509338,42.7,57.3,0,22.9,32.1,30,11,3.9,4470270,5127819,0,1862203,3384412,2975968,1085491,290015
사가정로27길,4,127,5209015,54.2,45.8,11.1,15.2,24.3,36.1,9.7,3.5,2600818,2608197,495072,744806,1593323,1651246,597773,126795
사가정로51길,3,12,23293195,45.2,54.8,2.5,54.3,21.9,8.3,10.6,2.4,10606557,12686638,445773,11795715,4893848,2244199,3174867,738793
사근동11길,1,34,14143609,22.2,77.8,9.8,69.7,5.5,6,8.7,0.3,3660322,10483287,1155170,9386711,997647,1176478,1406295,21308
사근동8가길,1,23,11339708,13.6,86.4,12.4,60.9,5.2,9.9,9.5,2,1883023,8634159,1200000,5706450,654117,1662497,940172,353947
사근동8길,2,67,6735438,52.8,47.2,1.9,52.7,13.3,16.7,12,3.4,3159525,2658788,119200,2866500,703725,1050488,807088,271313
사근동길,26,400,435346087,43.5,56.5,9.9,59.7,10.4,9.1,8.9,1.9,181454262,227711121,35017603,225226078,52006513,46189924,41212681,9512590
사당로14가길,4,31,21975959,47.3,52.7,5.4,47.8,24.7,11.1,8,3.1,9708150,10804294,932714,9340170,4968864,2429371,1961268,880056
사당로16길,6,183,41361673,46.5,53.5,0.8,33.7,35.4,18.2,9.4,2.5,17909935,21290587,337463,11776287,12784130,8382471,4727146,1193030
사당로17길,3,78,54785640,43.1,56.9,3.2,31.6,28.8,20.4,10.3,5.6,21746418,28713206,1395052,14557184,13810040,10522573,6180885,3993893
사임당로12길,4,109,39164324,38.3,61.7,5.3,47,19.9,16,8.8,3,12705063,17351964,1671234,11804819,7061053,5501693,2962957,1055270
사임당로1길,7,106,30017868,45.5,54.5,0.1,25.9,46.7,21.1,3.8,2.5,11420197,10415640,17969,5182872,9765655,4636386,1362153,870805
사직로12길,4,39.6,90460902,38.8,61.2,0.6,39.8,29.4,16.3,11,3,32542213,47079344,513115,29066803,22586721,14219672,10917213,2318033
사직로8길,5,321,32245647,56.3,43.7,1.2,22.4,27,28.5,12.6,8.2,15057832,10584039,329238,4628469,6996543,7852161,3571964,2263498
사평대로22길,10,244,36401301,39,61,1.3,32.8,32.8,17.7,7.7,7.8,8195325,21499043,112873,6400294,9903219,7190367,3534144,2553472
사평대로28길,7,58,41666056,42.8,57.2,0.5,27,34,20.5,10.6,7.4,14484551,19204469,102113,6967720,11722450,8375315,3870271,2651153
사평대로2길,14,163,175120488,42.2,57.8,1.5,28.5,27.3,21,13.5,8.1,56493968,93855325,1656978,35281314,40924298,34760604,23903051,13823053
사평대로57길,1,11,640157,69.6,30.4,0,10.1,59.5,30.4,0,0,372441,185827,0,43307,311024,203937,0,0
살곶이8길,7,109,81233499,53.7,46.3,5.1,52.4,19.6,13.1,8,1.8,35828359,31643765,3858499,39957873,9913290,6818072,5926485,997907
삼각산로22길,2,59,8867245,28.6,71.4,3.8,36.4,21.8,22.4,10.3,5.4,2391064,5939363,279706,2529661,1627478,2141123,1195656,556804
삼선교로10길,8,134,38970438,42.3,57.7,10,53.8,18,10.3,6.3,1.5,14835315,21917838,3092922,18535677,7671118,4358141,2520268,575028
삼선교로14길,8,114,23665241,41,59,14,52.5,14.8,9.8,8.2,0.8,9879171,13786070,2848813,11753990,3894662,2850372,2119652,197752
삼선교로23길,5,96,28468838,47.7,52.3,1.7,27.5,29.6,21.5,13,6.8,9233619,10472364,216667,4439975,6363677,3975470,3377939,1332258
삼선교로4길,1,12,36843904,44.1,55.9,3.4,48.8,22.5,13.5,9.3,2.4,14972290,18481965,1090140,15064097,7587702,5092000,3575614,1044702
삼성로100길,9,180.5,112156331,50.1,49.9,1.9,31.1,40.3,16.6,7.3,2.8,41027764,40734753,1008060,23581040,33604035,15166686,5749308,2653386
삼성로146길,3,3,6653660,27,73,1.8,43.4,29.3,12.4,10.4,2.6,1638221,3638793,96921,2254127,1383623,851457,599223,91666
삼성로64길,4,116,49774332,47.9,52.1,2.3,11.8,20.2,42.1,16.4,7.3,17539916,21102756,513296,3508710,6008102,16346194,8318278,3948093
삼양로112길,1,2,1112782,84.6,15.4,0,0,30.8,15.4,0,53.8,1052632,60150,0,0,545113,60150,0,507519
삼양로139길,11,69.5,65996439,28.1,71.9,13.7,46.6,10.6,13.9,11.2,4,19411546,42065015,6487867,25585926,8165112,9705624,8095970,3436060
삼양로144길,14,315,110506565,13.3,86.7,12,60.4,7.5,9.4,9.5,1.2,19212554,91294011,12485204,60158921,11473917,13183302,11253289,1951932
삼양로173길,4,74,7313186,45.2,54.8,0,15.3,21,20,25,18.7,2973538,3645359,0,645351,1293484,1343499,1696266,1640297
삼양로19길,4,97,8355978,25.6,74.4,0.8,9.6,34,42.9,11.4,1.3,2163007,5310951,36810,688266,2390859,3442210,834577,81239
삼양로20길,1,43,12203403,34.4,65.6,5,21.3,24.5,33.5,12.3,3.4,3953579,7371561,378423,2260136,3028133,3926733,1246822,484894
삼양로24길,1,74,1917910,53.6,46.4,0,67.9,6.3,6.3,19.6,0,955224,962686,0,1037313,74627,89552,716418,0
삼양로27길,3,44,12089390,37.7,62.3,1.3,17.7,26.1,32.9,17.6,4.3,4283521,7008261,123170,1722730,3042172,4123817,1801422,478473
삼양로32가길,1,20,17944413,37,63,4.8,29.8,24.1,20.9,13.4,6.9,6103961,10659030,681621,4118117,4161683,3751274,2809681,1240616
삼양로38길,1,35,5111194,60.1,39.9,0.9,29.6,30.6,21,15.2,2.8,2922108,2189086,30703,1219656,1381612,1040046,1212747,226430
삼양로73가길,1,1.5,2033557,38.6,61.4,3.3,13,51.2,13,16.3,3.3,610067,1423490,21036,143752,1055346,392687,364638,56098
삼양로73길,2,12.5,17091981,36.6,63.4,3.7,30.9,28.9,18.5,12.1,5.9,6500741,10591240,436088,4405488,5311592,3560016,2283242,1095555
삼양로74길,1,46,6122009,30.7,69.3,0,28.2,22.9,26.5,18.1,4.3,1794415,3911171,0,1203496,962602,2174576,1123532,241380
삼양로77가길,2,1.5,2033557,38.6,61.4,3.3,13,51.2,13,16.3,3.3,610067,1423490,21036,143752,1055346,392687,364638,56098
삼양로8길,3,65,11104108,31.3,68.7,2.6,22.8,27.5,33,11.2,2.9,3815268,6435401,431825,2029737,2866806,3526500,1051888,343913
삼양로93길,1,30,2506587,32.3,67.7,13.6,17,20.4,30.3,15.3,3.4,761078,1745509,183234,474850,682036,798802,309581,58084
삼양로99길,1,30,2506587,32.3,67.7,13.6,17,20.4,30.3,15.3,3.4,761078,1745509,183234,474850,682036,798802,309581,58084
삼일대로32가길,6,62,20083177,51.8,48.2,0.6,30.4,20.5,21.8,16.8,10,10364574,7269981,80620,4271397,2920868,3114879,4609847,2636947
삼일대로32길,15,92,90582641,51.7,48.3,0.1,20.3,37.1,25,14.9,2.7,39423916,40485440,80620,15491041,26514896,19259763,14003956,4559084
삼일대로4길,4,31,16637517,46,54,0.2,45.1,35.5,12.7,5.9,0.7,7685372,8952145,44243,7676848,5706899,2229308,855705,124514
삼청로5길,11,119,26486993,38.2,61.8,0.5,42.4,24.2,16.4,12.9,3.5,8929352,13964577,114859,9719968,5727225,3487075,2993747,851056
상계로12길,4,96,30727193,33,67,0.2,19.8,22.4,29.3,20.7,7.8,5355555,13599162,10361,2627993,4133775,7148753,3572017,1461819
상계로37길,5,80.5,51429496,25.8,74.2,29.1,42.2,7,12.8,6.9,2,14200327,37229169,13330640,21781476,3710125,7326446,3811447,1469362
상계로9가길,5,78.5,10954891,39.4,60.6,2.5,39.9,29.5,12.2,10.3,5.6,4994927,5959964,242541,4150288,3222335,1568331,842194,929202
상도로15길,8,76,57072966,46.3,53.7,3.2,40.1,25.2,14.5,12.4,4.7,23950089,29960053,1802123,20529333,13663598,7962828,7335355,2616908
상원10길,2,104,17595892,57.5,42.5,0,23.8,41.3,21.8,8.1,4.9,8221935,5738332,0,2851371,5647204,3934801,1025036,501856
상원길,17,349,169493891,47,53,1.9,30.6,36.2,22.4,7,1.9,63145813,67822613,1992866,36522613,47723205,31542854,10047444,3139451
상일로5길,4,78,15602638,56,44,7,25.5,28.6,23.5,14.1,1.4,9033766,4709686,463910,2235969,3724326,3135367,4019007,164875
새말로16길,7,121.5,69824865,51,49,2.2,39.8,32.7,13.5,8.3,3.5,27199674,42625191,781483,20594396,17982690,13727726,11833969,4904601
새창로33길,2,57,9311945,58.4,41.6,2.6,28.3,27.6,28.5,9.5,3.5,3466074,2363456,169725,1393256,1413400,1983523,673300,196325
서강대길,2,22,23570749,81.2,18.8,3.4,79.3,9.5,3.3,3.9,0.6,19752792,3817957,725279,19212675,1977685,676513,869664,108933
서강로11길,6,181,29166799,32.5,67.5,1.2,57.1,22.9,11,6.6,1.3,8288648,17949122,229358,14755873,6607945,2652996,1718663,272936
서강로20길,5,105,44880922,46.7,53.3,6.6,60.8,15,8.8,7,1.7,20666631,21861241,2345788,23835756,8964472,3914083,2831358,636415
서달로14길,7,133.5,33332298,40.6,59.4,3.4,57.4,20.1,6.6,7.9,4.7,11410166,18439880,649560,16587458,6469465,2624562,2725435,793567
서달로15길,3,18,13100484,41.1,58.9,4,55.8,13.6,16.1,8.3,2.1,5199988,7900496,500700,8195783,1184632,2175159,829255,214955
서래로5길,10,299,37476699,43,57,1,29.1,32.5,23.7,10.1,3.6,10147498,21445215,149192,6805308,11182576,7196257,4084356,2175026
서림3길,1,7,7072136,62.5,37.5,0.3,59.4,28.3,5.9,3.2,3,4230822,2841314,19889,3617323,2186318,713048,305174,230384
서순라길,5,19,2874102,28.9,71.1,0,33.5,34.9,18,6.3,7.4,629948,1926908,0,853846,828396,481671,178456,214489
서오릉로13길,4,132,11110131,36.2,63.8,0,13,35.3,28.8,16.3,6.6,3385925,5188095,0,1061034,3050843,2156098,1292155,1013889
