상권코드명,유사업종점포수,평균영업개월수,당월매출금액,남성매출비율,여성매출비율,연령대10매출비율,연령대20매출비율,연령대30매출비율,연령대40매출비율,연령대50매출비율,연령대60이상매출비율,남성매출금액,여성매출금액,연령대10매출금액,연령대20매출금액,연령대30매출금액,연령대40매출금액,연령대50매출금액,연령대60이상매출금액
양재대로103길,3,51,7772308,46.7,53.3,0,50.7,24.7,17.3,6,1.3,3638919,4133389,0,3493298,2277925,1358594,524074,118417
양재대로124길,6,60.5,12878914,43.2,56.8,1.8,24.2,38.7,18.8,7.7,8.8,4287871,7696511,125576,2691859,4306128,2039756,956401,1864663
양재대로128길,9,85,72052761,37,63,4.4,38.9,23.8,16.5,10.6,5.7,26860908,45191853,2806489,26990840,18690623,12211205,8071513,3282091
양재대로85길,19,349,127379006,42.9,57.1,7.7,33.7,24.4,19.7,10.8,3.8,48768726,66872083,8457848,36806451,28684093,22921429,13756911,5014079
양재천로19길,12,147,41203159,39.8,60.2,2.1,36.9,33.4,17.6,6.4,3.6,12863114,17186718,563556,9535686,9939757,5967145,2465640,1578051
양천로14길,3,142,13128249,39.2,60.8,1.8,18.1,44.5,22.8,7.9,4.9,6107307,7020942,165358,1878496,5414027,2903310,1332441,1434617
양천로49길,4,124,78813781,49.9,50.1,15.5,35,21.7,15.3,7.9,4.7,16071607,15409059,4376696,9783221,7316098,5242526,2938251,1823876
양천로57길,2,272,49123272,48.2,51.8,3.1,37.4,30.3,14.1,11.4,3.7,21574925,22744558,1193281,14467581,13900688,6828196,5878945,2050792
양천로69길,1,54,21483757,49.2,50.8,2.8,8.9,19.9,50.1,13.8,4.5,10542089,10941668,204149,1527721,4168013,10448203,3505579,1630092
양평로17길,18,225,166072001,51,49,1.8,34.3,34.2,18.3,8.8,2.6,67585837,60916783,1895108,40901047,44336814,25184013,11769322,4416323
양평로18길,9,103,12992179,45.9,54.1,0.3,28.5,38.8,18.8,9.9,3.7,4242647,4791806,14599,2007193,3581103,1652830,1375334,403396
양평로19길,15,137,127040730,49.6,50.4,2.1,34.8,35.7,17.8,7.8,1.8,52417493,49319953,1765347,33438893,35740626,19800210,8431326,2561049
양평로20길,10,92,21254472,39.6,60.4,1.3,38.4,37.7,14.2,6,2.4,7052309,9642048,236434,5686006,6240569,2508857,1447921,574571
양평로22길,9,170,48670077,38.3,61.7,1.9,38.5,37,13.9,6.5,2.1,16236871,24905616,841166,15074309,14772055,5945611,3466659,1042693
양평로24길,13,167.5,152157151,42.9,57.1,1.3,31.1,36.9,18.3,9,3.3,52636166,74458984,1205879,33533678,44537051,25318642,16104106,6395802
양화로19길,15,83,52768818,40.6,59.4,0.8,53.5,29.2,9.6,4.8,2.2,19575967,29941974,434944,25841460,15265106,4759386,2264293,952752
양화로23길,17,107,141027114,34.3,65.7,3.3,58.6,23,8.8,5,1.2,45055500,95971614,3778846,82270875,33836514,12520961,6761026,1858892
양화로7길,24,326,231566651,37.6,62.4,1.6,46,32.9,11,6.6,2,74319472,123012366,1977114,87576019,66930308,21973382,13930037,4944990
어울마당로1길,2,18,86184231,24.9,75.1,1.7,60.7,26.4,5.6,4.6,0.9,19551305,66632926,1347430,51529034,22153621,5466748,4805135,882263
언남11길,5,25,16384139,49.9,50.1,0.2,33.2,38.3,16.3,4.8,7.1,6425906,7110426,18349,3719349,5125340,3203097,634734,835465
언주로108길,4,68,12961319,52.3,47.7,0,17.1,48.3,26.7,5.7,2.2,4398618,3910869,0,1336126,4087435,2193780,528272,163874
언주로125길,8,189,60455801,45.4,54.6,0.4,32.2,43.2,19.3,3.9,0.9,18263531,21044706,118667,11587621,17162167,8328180,1567016,544589
언주로30길,4,242,162264810,46.3,53.7,1.1,21.8,31.5,24.5,13,8,58109551,65664841,1045598,23399117,36137978,33506155,18349389,11336156
여의대방로13길,3,156,45213100,43.1,56.9,6.7,28.2,24.5,25,11.7,3.8,16806672,20721680,2195760,8968372,8862850,9976152,5624763,1900456
여의대방로24가길,4,10,38971544,47.1,52.9,3.3,40.3,23.1,16.1,11.2,6,15363268,16799858,743405,10837052,6764343,6228473,4360240,3229617
여의대방로36길,3,68,42290460,45.9,54.1,7.4,34.7,23.8,22.6,9.2,2.4,16882858,20633412,2143718,11524240,9281875,9497330,3941403,1127705
여의대방로43가길,1,59,2563504,47.6,52.4,0,27,20.7,22.2,25.4,4.8,830657,1375912,0,458394,441606,521168,562044,223358
여의대방로55길,9,120,66049657,43.8,56.2,3.2,50.5,20.4,13.2,11.2,1.5,24713516,36952223,2157253,28487679,13996499,9812908,6317836,893564
역말로9길,4,3,5906522,57.4,42.6,1,15.9,33.7,21.8,22.8,4.9,2590580,2703623,61594,601449,1370290,1062319,1336232,862319
역삼로78길,9,102,52976361,48.2,51.8,5.3,21.7,25.3,27.7,14.7,5.3,25699331,20815670,1618592,8136029,9365642,10214108,6745794,10434835
연남로5길,42,820,253070027,55.4,44.6,1,29.9,41.3,21.4,5.3,1,95371058,118428668,2467925,60131357,77245356,56554020,13752804,3648269
연대동문길,29,314,473437682,30.5,69.5,0.7,39.3,26.9,16.4,10.4,6.3,114263924,249769042,2162423,120211627,104793361,66918418,43260602,26686538
연무장3길,2,15,202581389,38.7,61.3,1.2,48.8,30.3,11.5,6,2.3,60227014,105808125,1693056,77025694,48026597,21899375,12903611,4486806
연무장5가길,4,1,17604751,62,38,1,29.5,33.3,22.6,10,3.5,8369008,5223083,119286,4057783,4103713,3067206,1688954,555151
연무장길,21,147,234343293,41.7,58.3,0.7,40.4,34.6,15.2,7.6,1.5,78224873,115229771,1265590,78380248,64265167,28639571,17793949,3110123
연서로13길,7,79,9535294,21.3,78.7,0.4,26.8,18.2,34.5,19.6,0.4,2046062,7489232,24343,2457571,1924414,3406259,1660111,62596
연서로16길,5,103,25164439,38.6,61.4,5,31.4,25.1,19,15.5,4,7797953,13069889,560040,4556941,3591241,3792184,7509302,858140
연서로17길,2,141,13226902,44.4,55.6,1.6,14.1,18.1,37.3,19.7,9.2,4564052,6691261,116692,1844278,2279123,3632730,2377266,1005226
연서로19길,7,192,44363349,31.8,68.2,11,33.9,17.9,20.4,12.9,4,11988313,29599450,3726260,15287629,6765838,8651365,5488180,1668491
연서로20길,9,150,34925072,35.6,64.4,5.8,31.4,27.5,21.7,9.7,3.9,14407714,20517358,1806956,10965137,8525793,6972601,4745168,1909417
연서로21길,9,187,53131270,32.9,67.1,8.9,30.2,19.5,20.9,16.2,4.3,14805090,34406440,3822304,16601072,8834152,10459598,7365418,2128988
연서로27길,11,64,20194805,35.9,64.1,6.7,41.1,23.1,15.9,10.7,2.5,5798221,11836075,1618269,7654169,3625437,2385265,1786293,564865
연서로28길,8,145,172582950,46.3,53.7,9.3,45.8,19.6,13.4,9.2,2.7,82623146,89959804,14235290,75502026,34504071,23756871,19456440,5128252
연서로34길,3,23.5,18480519,43.5,56.5,5.8,15.6,21.4,25.9,7.8,23.4,8025974,8188312,909091,2461039,3.00E+06,3603896,1240260,5.00E+06
연서로3길,6,55,26379332,36,64,0.9,22.3,24.8,27.6,18.9,5.6,7860747,16787649,113179,4797093,8151997,6597515,3297131,1691483
연서로5길,5,46.5,27773504,39,61,0.8,19.3,32.4,28.6,16,3,9318945,15098766,119128,4028516,7519325,7549354,4193581,1007812
연서로6길,4,89,5549880,38.3,61.7,1.8,21.2,26.9,34.6,9.7,5.8,2085853,3132268,153474,1106410,1324761,1882848,447865,302763
연서로9길,4,94,28517155,40.4,59.6,0.2,16.8,25.5,32,20,5.4,13375378,15141777,54490,3555611,5896028,8289545,6844808,3876673
연세로2길,6,63,46934514,29.1,70.9,3.7,63,13.5,9.1,9.5,1.1,15025976,31908538,1847027,28106436,7182240,4628905,4320167,849739
연세로4길,5,138,40688040,28.8,71.2,3.9,72.6,11.9,4.5,5.6,1.5,12021844,28666196,1436640,29130126,5257339,1976263,2256375,631297
연희로11가길,15,276,172876186,38.4,61.6,1.1,33.4,32.2,18.5,11,3.8,56210791,91609276,853658,37378269,46380121,32609945,21414801,9183273
연희로15길,26,408.5,141449504,37.4,62.6,1.6,41.9,30.9,14.7,7.7,3.2,45832753,80199413,1189016,48211667,39850719,19782733,12022330,4975705
연희로25길,2,56,12240323,60.7,39.3,2.3,43.7,32.6,14.6,1.1,5.6,6408602,5014516,150538,4659677,4032258,1784946,150538,645161
연희로41가길,1,5,4207143,37.3,62.7,0,37.3,23.7,18.1,20.9,0,1142868,3064275,0,1213710,905765,1419007,668661,0
연희로41길,1,58,10024255,47.6,52.4,0,23,23.2,27.8,23.8,2.1,3530569,5266414,0,1975742,2198813,2916333,1575078,131016
연희로8길,13,206,89909700,51.9,48.1,2.2,70.2,14.4,4.8,7.1,1.3,43050545,41274433,1742651,55435261,14348769,5109735,6226190,1462376
영등포로13길,1,36,2792280,49.4,50.6,0,18.9,54.4,13.9,10.1,2.7,1209206,1066884,0,398968,1162684,454893,191389,68156
영등포로18길,4,35.5,33588625,40.3,59.7,1.7,24.9,36.9,27.8,5.8,2.8,8986002,13651928,261947,4036006,8426524,7853293,1394201,665961
영등포로25길,7,275,21995066,58,42,0,27.6,24,21.3,15.4,11.7,4090940,3350137,0,1881172,1603021,1392594,1580215,984074
영등포로27길,3,4,4590580,67.7,32.3,0,16.1,25.9,32.4,22.5,3.1,1836957,602899,0,419565,747101,717391,526812,28986
영등포로5길,8,62,46495716,47,53,0.4,29.1,46.4,12.8,8.5,2.9,19580153,19792560,134392,11622473,18223776,4621878,3714428,1055770
영등포로62길,3,11,31978000,47.7,52.3,2.6,50.7,27.3,8.8,7.9,2.7,13028667,16159333,542000,14310667,7475333,3534000,2272000,1054000
영등포로64길,1,9,2652985,37.4,62.6,22.2,16.8,9.7,48.6,2.8,0,798507,1541045,335821,432836,175373,1313433,82090,0
영등포로72길,3,23,3160240,48.9,51.1,3.2,31.3,29.6,23.7,8,4.2,1396431,1523907,76126,849856,903119,760430,216186,114622
영등포로80길,13,182,96917720,41.7,58.3,1.6,43.5,19.6,19.3,11.6,4.4,34154524,52531859,1437909,39272039,16470473,15327743,10582169,3596052
영등포로84길,7,31,86453801,44.6,55.4,1.9,51.7,19.2,12.9,11,3.3,33219745,45360296,1349896,38015327,14292270,13072226,9398915,2451406
영신로17길,3,33,26844675,43.9,56.1,6.7,34.5,29.2,18.1,8.7,2.7,11762733,13279371,1360739,8211449,7465726,4427514,2675950,900729
영신로19길,5,29,63468739,55.4,44.6,2.3,38.3,33,16.2,7.7,2.5,31706145,26255024,1399802,20858257,19173744,9625482,5251051,1652836
영신로57길,3,5,5707500,34.6,65.4,0,24,29.4,29.4,9.4,7.9,1986997,3720503,0,1684172,1767094,1487886,456600,311748
영중로42길,3,41,16566807,37.3,62.7,2.5,45.9,27.3,14.1,6.9,3.3,6106719,10460088,357814,6912607,4846610,2483318,1396832,569626
오금로11길,11,120,53373683,50.6,49.4,1.2,37.3,31,16.5,9.9,4.1,23954472,21988322,377860,16316563,14577537,7745500,4577188,2348150
오금로31길,8,29.5,17123531,48.2,51.8,0.5,14.6,29.1,25.8,19,11,5843328,8630063,34783,1421523,3633265,4244696,3324094,1815033
오금로32길,2,9,3863713,38.9,61.1,5,9.2,44.9,28.6,7,5.3,1430457,2433256,188632,419768,1752679,1076788,235816,190030
오금로35길,3,49,24192963,34.8,65.2,2.5,38.5,23.4,18.9,12,4.7,7860741,13090741,346667,7095556,4683703,4624815,2905185,1295556
오금로36길,19,327,103812552,43,57,2.1,29.9,29.4,20,13.1,5.5,39849745,55735911,1537295,25777969,26409234,20245672,16242661,5372827
오금로46길,19,326,53995733,50.1,49.9,4.9,20.9,21.3,26.2,19.1,7.7,22934551,24370535,1813105,8432596,9900055,13316017,9659721,4183597
오류로8길,5,184,54338073,42.3,57.7,8,37.7,27.4,17.1,6.9,2.9,23497448,30840625,3261618,18486482,16628794,9753598,3874263,2333318
오목로54길,19,175.5,53332052,43.9,56.1,4.1,32.2,18.1,24.2,16.7,4.7,21505593,26519198,1301046,12597050,8637627,13822400,8476015,3190660
오패산로13길,5,78,14075048,50.5,49.5,5.6,28.2,19.1,21.5,21.9,3.6,6306235,6701926,503354,3428365,2477474,2793323,2793448,1012196
오패산로19길,1,15,11813245,41.8,58.2,2,32.4,35.9,19.2,5.8,4.7,4821857,6991388,149388,3593476,4389310,1927792,928246,825033
오패산로30길,2,9,7229233,43.1,56.9,1.1,21,42.5,16.9,13.9,4.6,2955765,3523715,58065,1199252,2662703,1194382,1074402,290678
오패산로31길,1,12,1292258,29.7,70.3,5.5,54.2,24.4,2.5,13.4,0,396129,822581,72903,676129,265161,45161,159355,0
오패산로3길,6,91,11482995,56.6,43.4,8.9,21,20.9,24.8,21.7,2.8,4774447,3365502,507989,1472074,1675487,2183390,1559011,741998
오패산로67길,6,50,50315541,37.4,62.6,2.4,46.5,27.3,11.3,10,2.6,19441887,30873654,1134497,22283050,13931423,5715074,5605487,1646010
오현로31길,3,49,5890164,61,39,1.1,35.7,28.1,13.1,22,0,3541846,2348318,49403,1877307,1369244,1202510,1391700,0
오현로32길,5,115,37302437,38.9,61.1,2.7,30,30.2,23.2,9.6,4.3,14671748,22630689,798515,9931502,10615557,9393317,4412874,2150672
옥인6길,3,23,2451128,50,50,0,19.6,19.6,10.1,35.4,15.2,1164970,1286158,0,316653,422204,179827,1008599,523845
올림픽로32길,14,234,85658752,45.6,54.4,1.6,41.1,28.4,15,10.1,3.8,34558877,40616856,1036437,27729762,19955792,12856467,10698240,2899039
올림픽로35길,24,268,134868165,52.6,47.4,2.4,25.9,30.5,27.1,9.4,4.8,62457408,59431117,1927350,27968816,37805943,33555588,13012852,7617979
올림픽로4길,2,38,8723022,25,75,1.2,13.1,20.2,32.2,14.3,19.1,2492806,5669065,93525,618705,1068345,2345324,812950,3223022
올림픽로62길,4,44,6662250,46,54,2.7,48.4,18.1,10.6,11.4,8.7,2151778,3742857,319328,3235035,957466,388494,700194,294118
올림픽로92길,8,86,34358010,39,61,2.9,37.6,32.2,19.9,5.8,1.7,14183430,17709139,901718,10984262,8790750,6723751,3488987,1003100
올림픽로98길,17,352,113019068,41.8,58.2,4,31.2,29.1,19.1,11.6,5,48428227,55672184,3117606,27519391,29181813,21597391,14827524,7856686
와우산로29길,32,225.5,253797060,34.9,65.1,3.8,56.2,25.4,9.2,4.4,1,78864310,157404234,8670898,134814758,60140211,19431968,10963458,2247254
와우산로29나길,20,85,134190818,32.5,67.5,6.7,65.2,15.6,8,4,0.5,38456629,87279504,8432409,83144712,18651818,9193977,5634729,678489
와우산로30길,12,60,25567119,38.7,61.3,5.7,50.1,20.9,15.2,7.1,1.1,8715849,13486813,1069758,10875040,5240167,3210804,1497326,309568
와우산로3길,15,116,56144709,31.9,68.1,3.4,58.8,21.7,9.3,6.2,0.6,15899733,37005089,1595998,31160373,12243024,4393722,3120591,391117
왕산로22길,4,47,15423900,33.8,66.2,0.5,42.3,24,16.5,10.2,6.5,5647774,7815868,30000,4663529,3206097,2470645,1936065,1157306
왕산로30길,2,60,16134985,43.5,56.5,0.7,40.2,21.6,21.6,13.9,2,5538613,8433069,77854,4477168,2662989,3644064,2797141,312466
왕산로32길,7,49,19254571,41.9,58.1,1.9,33.6,27.6,20,14.2,2.7,7286891,10117528,331188,4959306,4890902,3646321,3071859,504846
왕산로3길,8,83.5,63850055,49.3,50.7,2,31.6,30.1,15.3,18.6,2.4,26612538,29832392,1056507,15007135,18431835,9754478,10743398,1451579
왕산로45길,4,49,2894668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
왕십리로14길,9,38,81514466,39.7,60.3,1.2,43.2,28.8,14.5,9,3.4,24655504,38420701,629258,26700773,17692070,9902692,5700457,2450954
왕십리로26길,18,195,113897356,44.3,55.7,4.3,44.8,24.5,14.9,8.3,3.2,45804514,54911332,3214664,41612749,25661027,16836202,9613190,3778017
왕십리로30길,10,131,32935458,49.6,50.4,6.1,41.1,27,12.6,9.1,4.1,14047881,15190492,1583219,11163804,7510120,4030640,3374764,1575827
왕십리로33길,2,40,2576923,38.9,61.1,1.9,31.5,46.3,3.7,13,3.7,993007,1160839,20979,496503,1038462,258741,223776,115385
왕십리로5길,13,96,77512868,33.6,66.4,1.6,53.1,24.7,10.5,8.2,1.8,21888970,43597426,883823,32841176,16556985,7533089,6382353,1288971
왕십리로6길,11,123,139527210,48.9,51.1,2,36.6,28,21.1,8.5,3.9,54915928,64353066,2257432,43879423,33192145,23394412,10994928,5550661
왕십리로8길,8,78,80531023,46.3,53.7,2.5,38.9,25.5,19.5,9.1,4.4,31082437,40083073,1557320,28248192,17696944,13388223,7045929,3228904
용답중앙11다길,2,27,13231604,48.3,51.7,1.4,34.1,34.7,19.2,7.6,3,5641038,6816981,141038,4019340,4498585,2208962,1111321,478774
용답중앙13길,7,136,49189286,45.8,54.2,1.2,37.2,33.2,17.5,8.2,2.6,19085676,25630930,464069,15201358,15755280,7505357,4452779,1337766
용답중앙길,12,312,113956608,47.3,52.7,1,31.1,31.1,19.9,12.5,4.4,47373390,53130936,887444,28299350,30385137,21440649,14432077,5059675
용마산로115길,13,270,122117588,48,52,1.7,37.8,30.1,15,11.7,3.6,60578944,54044097,1412041,39219656,32506841,16379463,15858633,9246408
용마산로117길,3,13,2257931,29,71,0,3.3,48.4,27.5,11.2,9.6,600890,1657041,0,77762,967079,651082,302565,259443
용마산로45길,2,6,3590777,37,63,1.1,42,22.1,16.1,12.8,5.9,1309553,2281224,41175,1511127,653645,670689,490425,223716
우사단로10길,9,121,35678734,43.4,56.6,0.4,65.4,24.9,4.3,4.3,0.7,11620057,18413589,67308,19695051,6954330,2274413,928878,113668
우사단로2길,5,66,34612700,48,52,1.3,35.7,41.8,14,5.4,1.8,14510819,16508232,251711,10061688,13672959,4907853,1643620,481221
우이천로4라길,9,106,21708121,42.2,57.8,1.1,19.1,26.9,29.9,18.5,4.5,12367511,9340610,161287,5731920,4550574,5997029,4610472,656839
원효로19길,6,211,19089459,48.4,51.6,7.8,25,28.6,18.5,15.2,4.8,7979708,8490405,1125622,3753035,4631903,3516972,2511524,931057
원효로35길,1,5,1853545,67.2,32.8,0,66.5,20.1,5,6.3,2.1,856499,642289,0,990423,216045,86350,173632,32339
원효로41길,2,10,19923545,58,42,3.5,35.9,37.9,17.1,3.9,1.8,9876499,6874789,739167,5835423,6259378,2847183,741132,329006
원효로53길,2,58,8315323,56.3,43.7,1.4,23,25.8,29.8,12.2,7.8,2773806,2203962,57340,844290,1235699,1800551,659815,380075
원효로71길,1,17,3864078,69.6,30.4,0,16,21.5,21.5,28.6,12.4,2771512,1092566,0,355836,922167,872049,1092566,621460
원효로89길,7,109,38528553,51.6,48.4,2.6,32.9,31.1,22.2,8.7,2.6,17494861,16737830,672455,9962189,11590405,7854038,3188069,965540
월계로37길,6,76,56602373,42.5,57.5,4,40.8,26.1,16.6,9.4,3.3,22261927,30116562,1696007,19088394,14958311,9677534,5180542,1777703
월계로7나길,8,359,18261215,45.5,54.5,4.2,39.1,21.6,16.9,12.8,5.4,10983664,6348918,511750,4196705,2720178,2068525,4066659,3768766
월곡로5길,1,43,17801732,40.8,59.2,1.4,36.8,24.7,26.6,7.7,2.8,7174141,10627591,230921,5613287,5685399,4459290,1367245,445590
월드컵로10길,10,283,126066126,38.5,61.5,2.5,38.4,33.1,16.4,7.6,2,41997355,69234278,3002301,44245700,33642287,17818365,9439094,3083885
월드컵로14길,5,129,57485303,41.2,58.8,6,45.6,27,13.8,6.2,1.4,21070386,30060844,2465044,23102493,13971145,7801726,2924316,866507
월드컵로23길,38,344,286470597,39,61,2.6,48.9,26,13.3,6.8,2.4,95347192,170975569,5968707,134064782,71489897,31130218,17911018,5758152
월드컵로25길,13,98.5,49446984,37.6,62.4,1,33.1,32.3,22.8,8,2.7,17000616,24417491,197087,13065372,13197674,9550748,4346346,1060879
월드컵로29길,17,304,60754863,40.6,59.4,2.8,34.9,24.8,20.8,12.7,4,22813611,30979237,1003280,17975555,12870427,11530156,8070197,2343233
월드컵로31길,7,101,92727351,64.7,35.3,3.8,55.4,22.2,10.4,5.5,2.6,51761856,33854655,1842754,47489209,20187676,8670113,4751524,2675235
월드컵로32길,3,26,5726531,38.8,61.2,0,50,32.8,8.6,5.2,3.4,1668707,2912925,0,2124490,1508844,563946,306122,78231
월드컵로36길,6,107,104036515,47.3,52.7,1.2,28.7,32.3,23.4,10.5,4,41393391,48899497,1194314,22443159,28607659,22646652,11133089,4268017
월드컵로3길,19,247,184129566,36.2,63.8,0.9,41.5,32.9,15.8,7.1,1.9,48009835,86907062,938242,56127105,45457413,21140714,8854086,2399342
월드컵로7길,19,157,234186442,31.3,68.7,0.7,50.5,31.7,10.5,4.6,1.9,64251012,137741619,1205792,96891840,66563239,22587725,11052770,3691273
월드컵북로16길,22,285,85788404,44.2,55.8,2.4,29.3,30,25.9,8.4,3.9,28625159,35834336,959097,14481660,17835403,22355201,6519162,2308976
월드컵북로30길,3,26,5560311,41,59,1.7,18.4,27.3,21.4,13.9,17.2,2083155,3025780,73154,675449,974697,1275178,1037651,1072806
월드컵북로48길,28,305,149852624,49.8,50.2,0.9,34.2,37.9,18.8,6.7,1.5,56677878,56519128,871332,35413468,43543392,23587646,7801367,1979803
월드컵북로4길,11,103,95261761,41.6,58.4,2.5,44.6,27.9,12.8,9.4,2.8,32272330,52604281,1843443,37588825,22864239,10470027,8798491,3311586
월드컵북로6길,44,821,289848243,56.5,43.5,1.6,33.3,38.9,18.5,6.3,1.4,113404247,132388243,3396834,79997707,82853901,55416819,18479242,5647996
월드컵북로7길,23,477.1666667,161189805,37.2,62.8,2.1,38.4,34.2,19,4.8,1.5,47552543,88412076,2565586,35350328,46841220,42622352,6927463,1657673
위례성대로18길,23,372.5,222096399,44.2,55.8,6.6,30.5,23.8,21.7,12.5,4.9,91472341,102461080,7923508,53688461,48118828,42523787,29085375,12593465
위례성대로20길,10,50,41491256,45.1,54.9,3.7,35.8,20.9,18.1,16,5.5,19644868,21846388,1161469,11537005,9126829,8176805,8227812,3261336
율곡로10길,12,68,25031549,42.5,57.5,2.2,30.3,32.2,18.5,9.3,7.4,9462826,12151603,508124,5703171,6437585,4440884,2297501,2227164
율곡로17길,6,112,21824949,52.3,47.7,0.4,31.1,36.8,18.7,8.8,4.1,5964875,8284283,49107,4306440,5846213,2134640,1359278,553479
율곡로19길,5,29,14785816,54.1,45.9,0,30.3,43.3,20.3,4.3,1.7,3853901,3812057,0,2317730,3480142,1400000,409220,58865
율곡로1길,8,168,40188050,36.5,63.5,3.8,55.1,16.5,12.9,7.4,4.2,12940183,24754544,985156,19249201,6528791,5089226,3965578,1876775
율곡로3길,12,209,60084186,36.7,63.3,5.5,37.2,26.4,18.7,8.4,3.8,19928882,34140967,2172168,18805656,13804907,11995858,4788259,2503004
율곡로6길,18,114,131366212,46.9,53.1,0.3,22.6,34.9,24.9,14.6,2.7,54652513,56729057,321652,21780072,31387932,26348879,22245772,9297268
은천로25길,2,20,635862,35,65,12,28.2,17.9,12,12,17.9,198621,437241,50345,164138,169655,81379,95862,74483
은천로5길,4,83,21871428,44,56,1.9,32.4,31.8,18.4,9.5,5.9,9984143,10225884,269814,7097225,6204808,3235890,2002734,1399557
은천로6길,2,81,20616240,39.2,60.8,0,12.1,35.6,35.8,11.4,5.1,4385112,6629774,0,2007218,3251880,3246466,1021353,1487970
은천로9길,4,5,11264865,40.2,59.8,2.5,28.9,25.9,20.2,18.8,3.7,4554054,6048649,172297,2824324,2608108,2535135,2043919,418919
은평로10길,5,80,24249952,41,59,3.5,24.6,29,27.9,10.6,4.5,10015024,14234928,490861,4272035,6310771,9051757,3008423,1116105
은평로11길,6,68,30188377,47.6,52.4,1.3,26.2,26.1,23.8,16.3,6.3,11779867,16196620,290641,6389638,7806990,7291137,4425487,1772599
은평로12길,4,30,14892641,36.4,63.6,1.9,28.5,28.5,23.9,14.1,3.1,5298872,8748397,187111,3980218,3712080,3730473,2034154,403235
은평로13길,2,74,15162238,45.3,54.7,1.2,15.5,21.3,35.8,20.9,5.4,5309720,7704687,195677,1778546,2833455,4657872,2947344,601517
은평로20길,3,97,17234008,43.5,56.5,4.1,27.8,34.9,22,9.2,2,6189098,8942288,617690,4196914,5194674,3242421,1458116,421572
은평로21길,3,15,2934783,33.8,66.2,0,35.4,24.6,35.4,4.6,0,847826,1652174,0,708696,621739,1047826,121739,0
은평로3길,6,267,47839828,36.1,63.9,1.7,31.4,26.3,24.2,11.6,4.8,17401310,27566218,584280,12200557,11979653,11216639,6384000,2602400
은평로6길,6,42,38820901,37.9,62.1,4.4,38.6,29.9,17.5,7.6,2.1,13471610,22470812,1345982,12791751,10881499,6958274,3080400,884516
은평로8길,8,88,46039651,37.1,62.9,3.6,33.6,34.2,19.9,6.6,2,16052110,27109062,1365552,13538682,14485963,9343990,3389169,1037816
은평로9길,3,87,46767161,31.8,68.2,2,31.2,39.2,16.4,8.5,2.6,13733574,29683887,692245,12021469,16835161,7982849,4648182,1237559
을지로22길,1,26,4912322,48.9,51.1,0,22.9,29.4,29.4,16.3,2.1,1853081,1324171,0,560190,7.00E+05,1262085,607583,47393
을지로30길,1,9,28280163,51.5,48.5,0.1,13.3,27.9,23.4,19.5,15.8,11204010,10319142,16536,2511424,6079738,5034623,4132869,3747963
을지로32길,1,9,28280163,51.5,48.5,0.1,13.3,27.9,23.4,19.5,15.8,11204010,10319142,16536,2511424,6079738,5034623,4132869,3747963
응암로11길,25,894,210007958,40.3,59.7,2.6,36.9,29.1,17.2,9.7,4.5,78388522,119264794,3577890,67893263,57907129,36600163,21313310,10361566
응암로12길,6,33,6815928,50.1,49.9,8.2,29.9,32.2,18.3,8.3,3,3210282,3222567,379927,1934130,2064979,1171019,642507,240288
응암로13길,5,59,41448561,38,62,3.5,45.1,25.3,15.2,7.1,3.8,12572770,26127694,836601,19040511,9409760,5363179,2254941,1795473
응암로14길,1,13,15463928,42.9,57.1,3.3,22.9,31.6,24.2,12.2,5.7,6046953,8477766,413313,2897774,4343521,4233435,1918131,718546
응암로1길,2,448,90627709,41.2,58.8,2.4,33.1,28.6,18.8,11.7,5.3,36203662,49497700,1794724,25750848,23443243,16798130,12896100,5018319
응암로20길,1,30,3340764,34.6,65.4,0,13.6,19.3,9.6,50,7.5,729299,2057325,0,407643,222930,216561,1442675,496815
응암로22길,3,118,11694933,50.7,49.3,0,24.1,25,23.2,20.2,7.5,5766251,5928682,0,2143611,2610012,2797049,2884290,1259971
응암로29길,4,139,14110507,46,54,3.1,23.3,29.8,25.3,13,5.4,6157142,6968260,330496,3169995,3674391,3302237,1929755,718527
응암로34길,4,65,12144532,35.6,64.4,2.1,20,24.2,29.6,18.6,5.4,3601349,8543183,148922,1612372,2922416,5333200,1704024,423598
응암로9길,6,327,38883512,41.7,58.3,2.8,34.2,26.1,20.5,10.3,6.1,16992335,19273002,831512,9846569,9882047,8185468,4686998,2832743
이문로12길,1,28,1567568,5.6,94.4,5.6,57.8,26.3,0,0,10.4,98856,1468712,70612,946189,444851,0,0,105916
이문로24길,6,65,41117765,46.1,53.9,7.9,63.4,10.2,8.1,9.1,1.4,16412526,21410132,3338720,22072783,3957978,4499399,3279179,674599
이문로25길,4,10,3811071,18.4,81.6,13.9,70,2.2,9.3,4.6,0,818502,2992569,494519,2567501,152719,309074,287258,0
이문로28길,11,293.5,141087548,45.5,54.5,7.7,66.8,10.4,6.9,7.4,0.9,63328305,77759243,10210619,89276202,18011554,12264375,9829243,1495555
이문로42길,1,8,3930252,34.5,65.5,3.4,33.4,27.6,20.7,9.2,5.7,1100840,2490756,163025,1083193,1181513,656303,216807,290756
이촌로14길,1,171,11774834,47.4,52.6,0.4,25.9,39.5,11.8,14.5,7.9,5130878,6643956,46449,2270936,4796660,1833784,1674406,1152599
