상권코드명,상권코드,기준년월코드,서비스업종코드.x,서비스업종코드명.x,평균영업개월수,X1년이하생존율,X1.2년생존율,X2.3년생존율,X3.5년생존율,X5년이상생존율,당월매출금액,남성매출금액,여성매출금액,연령대10매출금액,연령대20매출금액,연령대30매출금액,연령대40매출금액,연령대50매출금액,연령대60이상매출금액,점포수.x,총상주인구수,남성상주인구수,여성상주인구수,연령대10상주인구수,연령대20상주인구수,연령대30상주인구수,연령대40상주인구수,연령대50상주인구수,연령대60이상상주인구수,서비스업종코드.y,서비스업종코드명.y,점포수.y,유사업종점포수,총직장인구수,남성직장인구수,여성직장인구수,연령대10직장인구수,연령대20직장인구수,연령대30직장인구수,연령대40직장인구수,연령대50직장인구수,연령대60이상직장인구수,총유동인구수,남성유동인구수,여성유동인구수,연령대10유동인구수,연령대20유동인구수,연령대30유동인구수,연령대40유동인구수,연령대50유동인구수,연령대60이상유동인구수,구
한강대로96길,1607,201804,CS100009,커피음료,426,100,100,100,100,100,7568208.7,2989018.8,3678206.2,61561,1631557.9,1311064.1,2757201.1,764967,140874.2,10,2904,1528,1376,279,400,435,469,487,834,CS100009,커피음료,7,9,26,3,23,1,5,8,2,7,3,41872,24082,17790,3351,11423,8793,7250,6185,4869,용산구
한글비석로1길,1608,201804,CS100009,커피음료,71,0,0,0,0,0,8825188,3148609.333,4798969,14685.66667,971493.6667,2101111,2373187.667,2025578.667,461521.3333,3,403,203,200,99,57,39,79,63,66,CS100009,커피음료,2,4,182,70,112,1,12,40,35,52,42,2748,1331,1417,121,475,476,511,688,478,노원구
한글비석로1길,1608,201804,CS100009,커피음료,71,0,0,0,0,0,8825188,3148609.333,4798969,14685.66667,971493.6667,2101111,2373187.667,2025578.667,461521.3333,3,403,203,200,99,57,39,79,63,66,CS100009,커피음료,2,4,182,70,112,1,12,40,35,52,42,2748,1331,1417,121,475,476,511,688,478,노원구
한글비석로20길,1609,201804,CS100009,커피음료,327,0,0,0,0,0,8989759.111,3789498.444,4707171.444,373176.5556,2412980.778,1835081.222,2130125.222,1312703.556,432602.6667,9,385,215,170,41,69,47,69,64,95,CS100009,커피음료,5,12,180,101,79,0,12,32,58,53,25,61174,32030,29144,5217,11429,8985,13004,12914,9625,노원구
한글비석로23길,1610,201804,CS100009,커피음료,351,0,0,0,0,0,1159253.667,326546.6667,716670.6667,0,182804,203920.3333,210113.6667,375691,70688.66667,3,3249,1575,1674,479,471,408,504,565,822,CS100009,커피음료,4,4,234,79,155,0,43,41,54,62,34,150925,77932,72993,11651,28469,23550,26851,34061,26342,노원구
한글비석로46길,1612,201804,CS100009,커피음료,77.5,0,0,0,0,0,13366127.17,3332264.833,10033862.33,185151.3333,6305216,3147507.333,2038969.833,1323246.5,366036.1667,6,5642,2851,2791,775,772,680,920,970,1525,CS100009,커피음료,6,8,266,109,157,2,32,39,83,63,47,133856,69423,64433,9017,27344,20204,22012,28498,26781,노원구
한글비석로48길,1614,201804,CS100009,커피음료,22,0,0,0,0,0,12050267,4737787,6612479,718560,3065950,2960276,3441573,980400,183507,1,699,314,385,114,91,95,134,119,146,CS100009,커피음료,0,1,44,18,26,0,1,7,12,15,9,10913,5020,5894,1326,2085,1909,1944,2004,1644,노원구
한남대로20길,1616,201804,CS100009,커피음료,138.3333333,100,100,100,100,100,21548798.83,4948658.5,11929471.67,136841.8333,4749325.167,5705804.667,3556583.833,1963571.167,766003.8333,6,215,102,113,19,40,45,39,25,47,CS100009,커피음료,7,10,328,163,165,0,107,132,45,28,16,23986,11016,12970,135,5565,7922,4826,2999,2538,용산구
한남대로21길,1617,201804,CS100009,커피음료,16,0,0,0,0,0,17141238,6922415.5,7934524,96428.5,6369841.5,5105159,2337098,688889,259524,2,54,29,25,10,8,14,11,7,4,CS100009,커피음료,4,4,60,29,31,0,11,15,18,8,8,8950,4396,4555,50,2131,2322,1838,1412,1198,용산구
한남대로27길,1618,201804,CS100009,커피음료,88.83333333,100,100,100,100,100,30101138.8,7970916.3,19719860.7,352873.5,15944325,7925471.7,1714747.9,1165041.1,588317.7,10,771,351,420,74,116,228,130,88,135,CS100009,커피음료,10,11,329,169,160,4,111,102,58,30,24,35659,16392,19267,1046,12134,10631,6046,3542,2261,용산구
한남대로42길,1619,201804,CS100009,커피음료,47,0,0,0,0,0,22572064.5,8511363.75,12481155.25,1172348.5,9173295.25,6087215.75,3658144,854166.75,47348.5,4,502,231,271,64,70,93,92,77,106,CS100009,커피음료,6,8,240,138,102,0,67,72,54,28,19,6112,3147,2965,48,987,2152,1576,772,577,용산구
한림말1길,1620,201804,CS100009,커피음료,128,100,100,0,0,0,17742804.67,7114032.667,8928087.333,116188.6667,4565786.667,4130634.333,3706732.667,2199572.333,1323206,3,746,353,393,101,111,152,109,92,181,CS100009,커피음료,3,6,228,141,87,0,39,47,63,55,24,31107,14044,17062,1089,5629,7711,6402,5300,4975,성동구
한림말3길,1621,201804,CS100009,커피음료,148,100,100,50,50,50,8176400,3340015.25,4176695.75,64586.75,1733555.25,1848842.25,1880667.25,1075127.75,913932.75,4,628,290,338,86,92,120,98,75,157,CS100009,커피음료,5,9,148,83,65,0,22,25,41,39,21,49670,22036,27634,1700,8860,12140,10213,8629,8129,성동구
한림말길,1622,201804,CS100009,커피음료,93,100,100,100,100,100,6483330.5,2037527.333,3837576.667,33993.66667,1068157.833,1822924.167,1755052.667,730247.3333,464728.6667,6,1004,451,553,158,137,219,186,137,167,CS100009,커피음료,5,9,300,106,194,0,44,56,89,81,30,50067,22126,27941,2277,7480,12582,9801,8930,8998,성동구
한천로101가길,1623,201804,CS100009,커피음료,95,0,0,0,0,0,21879961,7623585.333,12538087.67,412584.6667,2921305,5768561.667,6359587.667,3192264,1507370.667,3,1021,531,490,181,123,99,187,175,256,CS100009,커피음료,2,3,210,118,92,0,23,36,56,67,28,12521,6777,5744,392,999,2436,2998,3702,1995,성북구
한천로11길,1627,201804,CS100009,커피음료,83.5,100,100,100,0,0,2602597,914798.75,1249833,29145.25,528995,626374.75,604166,271643.25,104307.75,4,3002,1524,1478,361,345,378,492,535,891,CS100009,커피음료,3,3,814,502,312,0,98,141,194,198,183,28843,16427,12415,1076,4865,6215,5937,6294,4456,동대문구
한천로130길,1629,201804,CS100009,커피음료,41.5,100,100,0,0,0,2412595.5,997488.75,1268980.5,14148,608084,798444.5,477305.75,198360,170127,4,5246,2602,2644,660,760,821,808,887,1310,CS100009,커피음료,7,8,236,120,116,1,16,53,69,57,40,179579,92535,87044,9036,41389,32161,30940,34733,31321,강북구
한천로131길,1630,201804,CS100009,커피음료,29,100,0,0,0,0,3224528.667,1792366.333,1202804,47073.66667,647221.6667,531962,1403095,268841.3333,96976.66667,3,2547,1264,1283,257,468,446,387,365,624,CS100009,커피음료,4,6,234,132,102,0,19,30,53,73,59,69528,34063,35465,2847,19341,12607,11818,12083,10832,강북구
한천로132길,1631,201804,CS100009,커피음료,22,100,100,0,0,0,2925928.667,1201166,1343514.667,14965,927263.6667,656752,443862.3333,300514.6667,201323.6667,3,4084,2047,2037,561,617,600,716,672,918,CS100009,커피음료,6,8,339,141,198,2,50,66,88,83,50,213589,112321,101268,8115,52144,37587,35949,43362,36431,강북구
한천로143길,1633,201804,CS100009,커피음료,61,0,0,0,0,0,5891833.5,3118864.5,2772969,34556,2498368,1530697,986035.5,692520,149657,2,1529,701,828,123,269,243,217,230,447,CS100009,커피음료,5,6,1923,1025,898,1,169,548,488,570,147,114243,57327,56916,6087,32582,19657,19091,19757,17069,강북구
한천로144길,1634,201804,CS100009,커피음료,47,100,0,0,0,0,12593125,4740000,6968750,135000,3095000,3404375,1984375,2263125,826875,1,3625,1764,1861,397,615,587,571,626,829,CS100009,커피음료,1,1,141,74,67,0,11,23,36,38,33,68910,33778,35132,1557,17848,14638,11762,13916,9190,강북구
한천로14길,1635,201804,CS100009,커피음료,110,100,100,0,0,0,13507400.5,5223018.667,6679505.167,75313.66667,3319301.667,4670417,2240591.5,1083377,513522.8333,6,3179,1616,1563,418,440,489,503,601,728,CS100009,커피음료,7,13,1795,1113,682,20,360,421,456,356,182,122734,67228,55506,1081,25061,28032,25181,25823,17556,동대문구
한천로150길,1636,201804,CS100009,커피음료,78,66.67,0,0,0,0,2906609.667,933341,1581693,27406,860765,813674.6667,194503.3333,300980,317705,3,4120,2050,2070,407,682,641,643,700,1047,CS100009,커피음료,3,3,184,104,80,0,19,32,45,52,36,136114,69873,66241,3931,32792,24967,24132,28344,21948,강북구
한천로150길,1636,201804,CS100009,커피음료,78,66.67,0,0,0,0,2906609.667,933341,1581693,27406,860765,813674.6667,194503.3333,300980,317705,3,4120,2050,2070,407,682,641,643,700,1047,CS100009,커피음료,3,3,184,104,80,0,19,32,45,52,36,136114,69873,66241,3931,32792,24967,24132,28344,21948,강북구
한천로155길,1637,201804,CS100009,커피음료,27,0,0,0,0,0,2958314.5,1147325.5,1442513,0,621905,500423.5,590926,528057.5,348527,2,1743,872,871,250,216,237,292,292,456,CS100009,커피음료,2,3,376,140,236,0,31,50,94,99,102,74250,35781,38469,4697,12641,12623,13466,16299,14524,강북구
한천로170길,1640,201804,CS100009,커피음료,10,100,100,100,0,0,2036772.5,157407.5,1879365,0,90740.5,283333.5,312963.5,40740.5,1308994.5,2,4937,2409,2528,738,704,670,807,835,1183,CS100009,커피음료,1,1,215,81,134,3,25,31,54,66,36,107652,51011,56641,6199,22714,15865,19809,21493,21572,강북구
한천로17길,1641,201804,CS100009,커피음료,21,100,100,100,0,0,5134212,1811740.5,2491184,58290.5,1057990,1234892.5,1199850,543286.5,208615.5,2,776,399,377,106,111,89,121,135,214,CS100009,커피음료,2,2,196,130,66,0,31,44,74,22,25,6932,3829,3103,132,1130,1485,1471,1581,1134,동대문구
한천로18길,1642,201804,CS100009,커피음료,168,0,0,0,0,0,15996951.67,6024640,8521079.333,309986.6667,2278110,4646812,4196729.333,1976891,1137191,3,2003,1034,969,223,211,309,315,394,551,CS100009,커피음료,2,3,149,63,86,0,20,34,28,38,29,20594,11417,9177,56,3556,4651,4360,4805,3167,동대문구
한천로24길,1643,201804,CS100009,커피음료,145,0,0,0,0,0,13417173.25,5794426.25,6227481.25,136832,3328384,4754923,2550493,856891.25,394384.5,4,4627,2356,2271,587,647,885,796,799,913,CS100009,커피음료,2,8,743,424,319,1,99,188,203,177,75,66673,36028,30645,1491,11944,16416,13939,13408,9476,동대문구
한천로33길,1645,201804,CS100009,커피음료,49,100,100,100,100,0,7133425.667,2454138.667,4679287,162518.6667,1688018.667,1649572.667,2194124,1157265.667,281926,3,579,286,293,87,79,74,109,106,124,CS100009,커피음료,2,3,286,100,186,0,23,43,105,83,32,23173,11329,11844,923,4064,4476,4639,4507,4565,동대문구
한천로33길,1645,201804,CS100009,커피음료,49,100,100,100,100,0,7133425.667,2454138.667,4679287,162518.6667,1688018.667,1649572.667,2194124,1157265.667,281926,3,579,286,293,87,79,74,109,106,124,CS100009,커피음료,2,3,286,100,186,0,23,43,105,83,32,23173,11329,11844,923,4064,4476,4639,4507,4565,동대문구
한천로33길,1645,201804,CS100009,커피음료,49,100,100,100,100,0,7133425.667,2454138.667,4679287,162518.6667,1688018.667,1649572.667,2194124,1157265.667,281926,3,579,286,293,87,79,74,109,106,124,CS100009,커피음료,2,3,286,100,186,0,23,43,105,83,32,23173,11329,11844,923,4064,4476,4639,4507,4565,동대문구
한천로36길,1646,201804,CS100009,커피음료,140,100,100,0,0,0,11232227.5,3852736,5586558.5,377047.5,3318538,2245222.25,1749518,1220073.25,528895.75,4,2430,1250,1180,312,328,299,386,445,660,CS100009,커피음료,1,4,247,118,129,1,28,45,66,71,36,43148,21830,21318,1865,6549,9276,8772,8941,7745,동대문구
한천로46길,1647,201804,CS100009,커피음료,209,100,100,0,0,0,8631814,3185622.25,5446191.75,519104,2140140.25,2518072.25,2192724.75,905002,356770.75,4,1975,1013,962,299,282,302,309,357,426,CS100009,커피음료,7,9,224,111,113,1,55,47,61,37,23,27588,13904,13684,3212,4963,5137,5062,4866,4348,동대문구
한천로46길,1647,201804,CS100009,커피음료,209,100,100,0,0,0,8631814,3185622.25,5446191.75,519104,2140140.25,2518072.25,2192724.75,905002,356770.75,4,1975,1013,962,299,282,302,309,357,426,CS100009,커피음료,7,9,224,111,113,1,55,47,61,37,23,27588,13904,13684,3212,4963,5137,5062,4866,4348,동대문구
한천로78길,1653,201804,CS100009,커피음료,110,0,0,0,0,0,10102221,4307314.667,4851604.333,266810,3077050,2635045.667,1611270.333,1188719.667,380023.6667,3,1108,546,562,109,191,162,169,203,274,CS100009,커피음료,2,4,187,111,76,1,13,35,63,47,28,54031,27845,26186,5147,10698,9367,9569,10581,8669,성북구
한천로80길,1654,201804,CS100009,커피음료,100,0,0,0,0,0,9791783.333,3508044,5746221,231074,3138105.667,2543068,1552592.333,1255834.667,533590.3333,3,1502,741,761,173,268,213,211,283,354,CS100009,커피음료,3,5,84,67,17,1,6,11,29,27,10,49154,25969,23185,3451,9580,8467,8886,10207,8562,성북구
해등로16길,1656,201804,CS100009,커피음료,160.5,100,100,100,100,50,6897113.833,2776378.667,4120735.167,229608.5,1550338,1890052.5,1775666.167,1108785.833,342662.8333,6,1907,916,991,305,336,270,280,368,348,CS100009,커피음료,6,9,183,71,112,0,30,44,65,34,10,56988,29275,27713,4550,11912,10129,10118,11349,8930,도봉구
해등로26길,1657,201804,CS100009,커피음료,62.5,0,0,0,0,0,5543019.667,1528003,3634145,131547.6667,1300460,725135.3333,1068425.333,1573782.667,362797.6667,3,538,265,273,93,84,65,79,126,91,CS100009,커피음료,2,3,64,16,48,0,16,12,14,14,8,10886,5217,5669,912,2206,1944,1759,1928,2136,도봉구
행당로17길,1658,201804,CS100009,커피음료,23,0,0,0,0,0,7831310,3401783,3853917,902934,2166616,1701159,1765482,534384,185126,1,927,450,477,105,167,147,112,176,220,CS100009,커피음료,0,1,207,88,119,0,37,51,50,41,28,25295,12254,13041,2729,6223,4612,4369,4128,3234,성동구
행당로17길,1658,201804,CS100009,커피음료,23,0,0,0,0,0,7831310,3401783,3853917,902934,2166616,1701159,1765482,534384,185126,1,927,450,477,105,167,147,112,176,220,CS100009,커피음료,0,1,207,88,119,0,37,51,50,41,28,25295,12254,13041,2729,6223,4612,4369,4128,3234,성동구
행당로1길,1659,201804,CS100009,커피음료,7,0,0,0,0,0,2810526,372932,2058647,0,0,1142857,1247368,41353,0,1,1212,604,608,179,178,176,169,225,285,CS100009,커피음료,1,1,117,29,88,0,17,40,35,19,6,46996,21520,25476,3630,7507,11582,8682,8230,7366,성동구
행당로8길,1660,201804,CS100009,커피음료,70,100,100,100,100,0,5965955.2,2166953.8,3799001.4,332200,1421134.4,1278245,1655614.4,933287,345474.4,5,428,197,231,66,56,54,80,79,93,CS100009,커피음료,4,5,146,39,107,0,10,32,43,53,8,13951,6514,7437,1693,2916,2879,2508,2159,1797,성동구
행운1길,1662,201804,CS100009,커피음료,252,50,0,0,0,0,5295047.875,1762371.5,2975472.5,75040.5,2460363.25,1285508.625,615953.875,232135.75,68842.125,8,3075,1526,1549,284,694,625,405,414,653,CS100009,커피음료,8,8,478,262,216,3,97,128,125,78,47,117529,59256,58273,5584,43211,25073,14759,14987,13915,관악구
행운길,1663,201804,CS100009,커피음료,335,0,0,0,0,0,9965890.857,3977849,4758856,174026.5714,3012469.571,2954817.286,1503186.286,777983.5714,314222.2857,7,7484,3712,3772,615,2046,1876,890,799,1258,CS100009,커피음료,9,13,1031,703,328,13,165,288,257,199,109,189183,93159,96024,9110,70880,43614,23539,21920,20119,관악구
혜화로14길,1664,201804,CS100009,커피음료,53,0,0,0,0,0,12636003,5479586,6297420,140830,2755784,1976302,3498053,2863249,542788,1,791,371,420,145,143,130,137,108,128,CS100009,커피음료,0,1,218,92,126,0,55,76,37,22,28,30870,15763,15107,5141,6197,5156,6143,4393,3838,종로구
혜화로3길,1665,201804,CS100009,커피음료,320.3333333,0,0,0,0,0,10334385.13,4271435.125,5468763.875,307644.25,5268804.625,1270536.625,991480,1556818.125,344915.375,8,1370,644,726,201,361,204,172,200,232,CS100009,커피음료,14,17,22,14,8,0,8,2,5,4,3,39380,20570,18810,5341,17940,5918,4355,2995,2831,종로구
혜화로3길,1665,201804,CS100009,커피음료,320.3333333,0,0,0,0,0,10334385.13,4271435.125,5468763.875,307644.25,5268804.625,1270536.625,991480,1556818.125,344915.375,8,1370,644,726,201,361,204,172,200,232,CS100009,커피음료,14,17,22,14,8,0,8,2,5,4,3,39380,20570,18810,5341,17940,5918,4355,2995,2831,종로구
호암로18길,1667,201804,CS100009,커피음료,26,0,0,0,0,0,2722267,616685,2105582,233240,923512,738500,539701,184516,102798,1,1168,611,557,163,162,198,187,211,247,CS100009,커피음료,1,1,26,13,13,0,0,4,8,8,6,17147,10762,6385,1061,6232,3995,2869,1529,1461,관악구
호암로22길,1668,201804,CS100009,커피음료,409.3333333,80,70,40,40,30,10307861.61,5576039.278,4731822.333,645590.2778,3937364.222,2944130.389,1476818.111,984646.8889,319311.7222,18,1785,1080,705,86,629,434,250,166,220,CS100009,커피음료,16,25,64,31,33,1,2,16,21,13,11,134823,86044,48779,6696,65699,28378,14190,10287,9573,관악구
호암로26길,1669,201804,CS100009,커피음료,596,66.67,55.56,33.33,33.33,22.22,13641690.14,7147065.2,6494624.943,565008.2857,6055100.857,3849430.829,1663981.2,1105731.343,402437.6286,35,6855,4409,2446,382,1948,1544,1176,798,1007,CS100009,커피음료,29,48,628,223,405,0,72,105,142,181,128,433482,269133,164349,20815,211322,86128,48279,36691,30246,관악구
홍릉로29길,1673,201804,CS100009,커피음료,73,0,0,0,0,0,9009825.5,4404479.5,3929565.5,87800.5,1952769.5,2384392.5,1547011,1404603.5,957468,2,289,153,136,30,53,45,43,42,76,CS100009,커피음료,0,1,27,10,17,0,3,5,5,9,5,8864,4744,4120,275,1824,1864,1285,1769,1847,동대문구
홍릉로29길,1673,201804,CS100009,커피음료,73,0,0,0,0,0,9009825.5,4404479.5,3929565.5,87800.5,1952769.5,2384392.5,1547011,1404603.5,957468,2,289,153,136,30,53,45,43,42,76,CS100009,커피음료,0,1,27,10,17,0,3,5,5,9,5,8864,4744,4120,275,1824,1864,1285,1769,1847,동대문구
홍릉로5길,1674,201804,CS100009,커피음료,150,0,0,0,0,0,4719000,60000,536231,0,0,72000,0,464231,60000,2,663,331,332,65,88,70,71,127,242,CS100009,커피음료,1,2,253,123,130,2,20,46,77,72,36,98652,54852,43801,1606,12110,13002,15523,24288,32123,동대문구
홍릉로5길,1674,201804,CS100009,커피음료,150,0,0,0,0,0,4719000,60000,536231,0,0,72000,0,464231,60000,2,663,331,332,65,88,70,71,127,242,CS100009,커피음료,1,2,253,123,130,2,20,46,77,72,36,98652,54852,43801,1606,12110,13002,15523,24288,32123,동대문구
홍연길,1675,201804,CS100009,커피음료,23,0,0,0,0,0,1792605.5,863380.5,789788.5,24648,546831,225000,363028,372183,121479,2,915,476,439,124,114,117,158,147,255,CS100009,커피음료,3,3,127,77,50,0,3,15,50,46,13,31261,17115,14146,623,5722,5887,6495,6417,6118,서대문구
홍은중앙로8길,1676,201804,CS100009,커피음료,13,0,0,0,0,0,5730000,3171613,2558387,167673,2247445,1576753,1130413,568356,39360,1,257,117,140,30,40,30,38,50,69,CS100009,커피음료,2,3,34,17,17,0,5,8,8,6,7,26793,14279,12513,2251,4658,3749,5397,5598,5139,서대문구
홍은중앙로9길,1677,201804,CS100009,커피음료,34,0,0,0,0,0,10615430,4569220.5,5181311.5,298517.5,2435653.5,2778035,2076801.5,1566460,595064.5,2,2416,1197,1219,268,276,266,386,442,778,CS100009,커피음료,0,2,179,66,113,1,22,36,42,56,22,18843,9887,8956,1602,3319,2746,3764,3861,3550,서대문구
홍제내2나길,1678,201804,CS100009,커피음료,37,0,0,0,0,0,11133941,7357720,2029823,31250,67709,219107,428917,5744338,2896223,1,778,364,414,130,80,109,139,121,199,CS100009,커피음료,1,1,92,37,55,0,9,13,29,27,14,5702,2614,3087,240,1123,972,1074,1150,1142,서대문구
홍제내길,1679,201804,CS100009,커피음료,65.5,100,100,100,100,100,7206576,3782550,2838527.75,121949.5,1445699.25,944041.5,941267,2230554.5,937566.75,4,1422,663,759,198,183,218,229,214,380,CS100009,커피음료,4,7,237,145,92,0,19,38,71,75,34,38285,18316,19969,3281,8012,7066,7106,6752,6069,서대문구
홍제내길,1679,201804,CS100009,커피음료,65.5,100,100,100,100,100,7206576,3782550,2838527.75,121949.5,1445699.25,944041.5,941267,2230554.5,937566.75,4,1422,663,759,198,183,218,229,214,380,CS100009,커피음료,4,7,237,145,92,0,19,38,71,75,34,38285,18316,19969,3281,8012,7066,7106,6752,6069,서대문구
홍제천로2길,1680,201804,CS100009,커피음료,56,0,0,0,0,0,728873,320423,253521,28169,49296,306338,116197,73944,0,1,2603,1328,1275,280,372,370,374,491,716,CS100009,커피음료,1,1,46,31,15,0,6,8,14,13,5,13365,7050,6315,216,3720,3655,1978,1729,2066,서대문구
홍지문2길,1682,201804,CS100009,커피음료,137,100,0,0,0,0,24342664.33,9089858.667,13934208.83,3084022.333,14724601.67,1481458,1685900,1781599,266486.6667,6,759,378,381,93,151,94,106,129,186,CS100009,커피음료,4,10,90,10,80,0,9,7,16,50,8,14379,6935,7444,2961,8221,827,946,910,513,종로구
홍지문2길,1682,201804,CS100009,커피음료,137,100,0,0,0,0,24342664.33,9089858.667,13934208.83,3084022.333,14724601.67,1481458,1685900,1781599,266486.6667,6,759,378,381,93,151,94,106,129,186,CS100009,커피음료,4,10,90,10,80,0,9,7,16,50,8,14379,6935,7444,2961,8221,827,946,910,513,서대문구
홍지문길,1683,201804,CS100009,커피음료,123,100,0,0,0,0,23231698.2,8185574.8,13463807.2,2934837.4,13357139,1600555.2,1759652.8,1703913.8,293284,5,2571,1255,1316,413,450,300,419,471,518,CS100009,커피음료,3,9,118,35,83,0,9,13,18,53,25,20300,9874,10426,3370,10022,1578,2217,2117,995,종로구
홍지문길,1683,201804,CS100009,커피음료,123,100,0,0,0,0,23231698.2,8185574.8,13463807.2,2934837.4,13357139,1600555.2,1759652.8,1703913.8,293284,5,2571,1255,1316,413,450,300,419,471,518,CS100009,커피음료,3,9,118,35,83,0,9,13,18,53,25,20300,9874,10426,3370,10022,1578,2217,2117,995,종로구
홍지문길,1683,201804,CS100009,커피음료,123,100,0,0,0,0,23231698.2,8185574.8,13463807.2,2934837.4,13357139,1600555.2,1759652.8,1703913.8,293284,5,2571,1255,1316,413,450,300,419,471,518,CS100009,커피음료,3,9,118,35,83,0,9,13,18,53,25,20300,9874,10426,3370,10022,1578,2217,2117,995,서대문구
화계사길,1684,201804,CS100009,커피음료,111,100,100,100,100,50,2554742,1013501,1206376.6,49452.4,478701.8,550153.4,532055,453666.6,155848.8,5,732,375,357,102,105,100,114,129,182,CS100009,커피음료,8,10,537,522,15,0,5,51,204,231,46,6968,3099,3869,1565,1248,564,1267,1517,807,강북구
