"상권코드","기준년월코드","상권코드명","서비스업종코드.x","서비스업종코드명.x","평균영업개월수","X1년이하생존율","X1.2년생존율","X2.3년생존율","X3.5년생존율","X5년이상생존율","당월매출금액","남성매출비율","여성매출비율","연령대10매출비율","연령대20매출비율","연령대30매출비율","연령대40매출비율","연령대50매출비율","연령대60이상매출비율","남성매출금액","여성매출금액","연령대10매출금액","연령대20매출금액","연령대30매출금액","연령대40매출금액","연령대50매출금액","연령대60이상매출금액","점포수.x","총상주인구수","남성상주인구수","여성상주인구수","연령대10상주인구수","연령대20상주인구수","연령대30상주인구수","연령대40상주인구수","연령대50상주인구수","연령대60이상상주인구수","서비스업종코드.y","서비스업종코드명.y","점포수.y","유사업종점포수","총직장인구수","남성직장인구수","여성직장인구수","연령대10직장인구수","연령대20직장인구수","연령대30직장인구수","연령대40직장인구수","연령대50직장인구수","연령대60이상직장인구수","총유동인구수","남성유동인구수","여성유동인구수","연령대10유동인구수","연령대20유동인구수","연령대30유동인구수","연령대40유동인구수","연령대50유동인구수","연령대60이상유동인구수"
564,201804,"명동길","CS100009","커피음료",376.5,50,50,50,50,50,285600329,49,51,0.6,23.2,29.7,23.8,14.2,8.5,103506206,124776918,1313883,48771249,65953015,55656541,35667049,20921388,10,26,10,16,1,4,4,8,3,6,"CS100009","커피음료",13,19,17931,8280,9651,17,2005,7870,5642,2136,261,73977,33828,40149,2468,22510,17281,13187,10217,8313
565,201804,"명륜길","CS100009","커피음료",40,0,0,0,0,0,27574710,41.7,58.3,0.7,88.3,4.7,1.7,4,0.5,11412341,16162369,209424,23940140,1344658,858600,1031723,190165,2,1336,687,649,127,384,187,150,165,323,"CS100009","커피음료",6,8,16,9,7,0,1,5,6,1,3,146588,72945,73643,26339,84971,11511,8755,8282,6729
567,201804,"명지대길","CS100009","커피음료",217,100,66.67,66.67,66.67,66.67,62427311,45.6,54.4,7.2,57.3,12.7,12.6,8.4,1.7,26847097,35580214,4443125,32375879,8828403,8940021,6477663,1362220,9,1438,699,739,164,357,196,185,223,313,"CS100009","커피음료",9,13,260,212,48,1,10,23,49,90,87,52475,26259,26215,13706,21877,5200,5158,3954,2580
570,201804,"목동남로4길","CS100009","커피음료",81,100,100,0,0,0,44422794,47,53,2.6,27.9,26.6,23,14,5.9,19413949,21517221,833543,8763133,10933093,10638008,6739804,3023592,4,1837,903,934,292,279,212,305,334,415,"CS100009","커피음료",3,6,289,173,116,0,27,55,55,100,52,16053,9157,6897,1378,2683,2182,3623,3039,3150
571,201804,"목동중앙남로10길","CS100009","커피음료",21,0,0,0,0,0,4242276,39.8,60.2,2.4,30,45.8,14.6,6,1.1,1451327,2790949,95505,1053108,1814585,840781,259226,179071,1,1217,603,614,220,212,176,215,204,190,"CS100009","커피음료",1,2,47,22,25,0,11,6,18,7,5,9839,4640,5199,1213,1651,1612,2123,2105,1135
573,201804,"목동중앙남로13길","CS100009","커피음료",13,0,0,0,0,0,1605839,19.3,80.7,0,37.9,37.9,9.9,14.3,0,256170,1349669,0,424400,730275,271463,179701,0,1,1238,618,620,203,196,254,189,192,204,"CS100009","커피음료",2,2,291,115,176,0,18,43,24,46,160,23836,11402,12434,3040,4124,4887,4059,4364,3363
574,201804,"목동중앙남로4길","CS100009","커피음료",23,0,0,0,0,0,11244608,50.7,49.3,13.7,16.6,26.5,32.4,9,1.8,4875902,5349693,1119191,1735405,2662959,3541638,968258,198143,2,750,364,386,156,93,97,143,127,134,"CS100009","커피음료",2,3,113,36,77,1,11,11,39,42,9,4403,1904,2499,650,702,692,1007,1001,351
576,201804,"목동중앙본로7길","CS100009","커피음료",171,0,0,0,0,0,92750054,42.7,57.3,5,31.3,29.4,19.4,11.2,3.7,35410948,47439933,2519457,23819634,26956286,15892010,10730292,2933202,3,2021,995,1026,360,320,330,324,334,353,"CS100009","커피음료",1,3,116,55,61,0,17,16,36,17,30,19961,9772,10189,1734,3475,3317,4205,4178,3051
577,201804,"목동중앙북로7길","CS100009","커피음료",118,100,100,100,100,50,63248593,42.1,57.9,3,28.5,34,21.6,9.9,3,24436150,30112217,1143403,14048403,17403030,12188049,7120048,2645435,3,178,75,103,12,33,47,18,24,44,"CS100009","커피음료",1,3,430,313,117,0,71,134,125,66,34,20417,10083,10334,1385,4286,4675,3626,3791,2654
578,201804,"목동중앙북로8라길","CS100009","커피음료",1,0,0,0,0,0,3514599,33.3,66.7,9.3,33.3,30.7,13.3,12.1,1.3,1127737,2189781,182482,1226277,864964,496350,503650,43796,1,1636,758,878,232,241,304,244,261,354,"CS100009","커피음료",2,3,498,181,317,2,21,29,64,113,269,24778,12471,12307,1481,5113,4994,4239,5124,3828
579,201804,"목동중앙서로7길","CS100009","커피음료",38,50,50,50,0,0,11140464,36.3,63.7,2.5,24.7,25.2,32.3,13.1,2.2,3888507,7251957,189057,2612417,2815609,3690811,1592340,240230,4,2979,1501,1478,517,482,432,534,528,486,"CS100009","커피음료",6,7,154,61,93,0,15,18,40,36,45,63038,31845,31193,7530,11661,12621,11567,11544,8115
580,201804,"무수막길","CS100009","커피음료",186,50,0,0,0,0,47537223,43.6,56.4,3.9,31,29.8,20.6,11,3.8,17589838,26127454,1332373,11130394,11841134,11787302,5620002,2006087,7,3181,1563,1618,432,420,456,508,518,847,"CS100009","커피음료",5,11,135,76,59,0,21,21,34,32,27,161796,77070,84727,12354,25411,39167,29053,27586,28226
581,201804,"무학로14길","CS100009","커피음료",130,100,100,100,100,100,50709057,46,54,1.1,23.2,34.9,20.3,15.2,5.4,19388232,21114151,336707,8261668,13766762,9040739,6831726,2264783,5,1483,733,750,196,229,220,247,262,329,"CS100009","커피음료",3,7,992,434,558,6,364,170,208,170,74,23801,13274,10527,989,4671,5496,4519,5112,3015
584,201804,"무학로30길","CS100009","커피음료",36,0,0,0,0,0,9993334,46.6,53.4,0,24.4,42.6,22.2,6.3,4.5,6176297,2917037,0,1342963,2429629,4492593,509630,318518,2,1151,581,570,149,196,187,188,158,273,"CS100009","커피음료",2,3,307,196,111,2,20,69,97,83,36,81923,44824,37098,2343,20286,16284,14481,14118,14411
585,201804,"무학로43길","CS100009","커피음료",40,0,0,0,0,0,1366667,60.8,39.2,0,26,26,17.8,26,4.1,485185,425926,0,351852,229630,162963,129630,37037,1,1015,549,466,133,163,121,163,192,243,"CS100009","커피음료",1,2,114,73,41,0,3,20,42,27,22,25796,16686,9110,3235,12682,3456,2282,2386,1755
587,201804,"무학봉15길","CS100009","커피음료",37,0,0,0,0,0,24268202,42.1,57.9,3,39.1,26.5,19,7.5,4.9,8905596,13123310,518409,7896149,5794017,4392041,2057128,1371163,1,1494,790,704,142,190,194,238,289,441,"CS100009","커피음료",0,1,84,35,49,2,18,18,23,13,10,30577,14492,16086,1759,8165,6394,4699,5245,4315
588,201804,"무학봉길","CS100009","커피음료",11,0,0,0,0,0,27874739,44.9,55.1,1.1,30.1,37.1,21,7.4,3.3,10435876,12593447,117504,5537183,9237282,4557324,2697755,882276,2,2756,1333,1423,295,443,372,409,510,727,"CS100009","커피음료",2,4,172,78,94,3,23,32,52,37,25,31812,15769,16042,2036,8275,6361,5148,5606,4385
589,201804,"문성로30길","CS100009","커피음료",23,0,0,0,0,0,10380406,38.6,61.4,1.7,29.3,35.5,20.1,11,2.4,3409467,5299035,146902,2249403,2960157,1947761,996379,407904,2,1128,567,561,136,216,215,177,137,247,"CS100009","커피음료",1,2,14,8,6,0,3,2,4,5,0,31355,15187,16167,1994,9388,6329,4720,4668,4255
593,201804,"미성길","CS100009","커피음료",40,0,0,0,0,0,13829683,50.8,49.2,5.1,29.3,28.3,24.3,11.1,1.9,6065136,6238773,530379,3203605,3756308,3046223,1435604,331790,3,1769,875,894,261,268,259,279,297,405,"CS100009","커피음료",1,3,121,61,60,0,10,19,38,33,21,16725,8568,8157,849,3743,3788,2703,3058,2584
594,201804,"바람드리길","CS100009","커피음료",220,100,100,100,100,100,45556266,38,62,7.8,41.4,22.8,11.4,10.7,6,15160964,23771259,2701791,14319086,8808296,4826863,5355847,2920343,4,2866,1397,1469,315,343,456,482,473,797,"CS100009","커피음료",3,6,309,135,174,4,23,67,86,80,49,88811,43153,45658,3846,17307,18238,14819,18930,15673
595,201804,"바우뫼로37길","CS100009","커피음료",66.25,50,25,25,25,0,63435026,46.9,53.1,0.3,32.6,35.2,19.8,9.1,2.9,21472360,20710443,69504,11764967,15827799,8621550,4460984,1437999,8,540,285,255,53,79,138,83,74,113,"CS100009","커피음료",6,8,3081,2007,1074,8,450,907,673,520,523,26138,15554,10584,115,5927,8119,5506,3744,2728
596,201804,"바우뫼로39길","CS100009","커피음료",585,80,60,60,60,40,203405250,48.4,51.6,1.5,39.1,33.5,12.7,8.8,4.4,81507972,80460827,1980095,56308840,53493594,23946002,16513639,9726632,16,5231,2501,2730,655,837,1205,780,711,1043,"CS100009","커피음료",22,27,5727,3231,2496,21,852,1429,1394,1192,839,152469,86686,65783,4317,34701,39061,27903,23116,23373
598,201804,"반포대로12길","CS100009","커피음료",27,0,0,0,0,0,9232625,55.6,44.4,0,24.2,43.7,21.6,8.1,2.4,4132147,2547411,0,1300680,3394937,1261386,574046,148510,1,16,7,9,4,2,1,5,1,3,"CS100009","커피음료",1,5,264,181,83,2,28,54,68,40,72,16919,9533,7385,396,4358,4031,3595,2643,1895
599,201804,"반포대로19길","CS100009","커피음료",83,0,0,0,0,0,25072249,44,56,1.8,34.9,29.4,18.5,10.9,4.5,8933824,11043271,278612,6326051,5778681,4030160,2425472,1138122,4,277,138,139,38,47,45,48,52,47,"CS100009","커피음료",1,3,505,327,178,4,80,151,140,69,61,18225,10407,7817,577,4267,4476,3271,3355,2277
600,201804,"반포대로21길","CS100009","커피음료",94,0,0,0,0,0,28322452,37.4,62.6,1.8,46,29.6,12.3,7.5,2.8,9429282,15600569,198758,10902413,7122128,3761696,2119905,924952,4,1313,663,650,264,192,202,236,213,206,"CS100009","커피음료",2,4,414,272,142,0,66,120,120,53,55,25755,14417,11338,1523,5623,6058,4747,4433,3371
601,201804,"반포대로22길","CS100009","커피음료",133,0,0,0,0,0,52020982,45.1,54.9,0.6,38.2,31.6,22.6,5.6,1.4,20477679,19387388,222656,15519085,14115067,6570089,2360602,1077567,3,278,136,142,26,38,40,59,45,70,"CS100009","커피음료",3,6,628,408,220,3,126,140,171,126,62,30267,16305,13961,809,6808,7535,6351,4791,3971
603,201804,"반포대로9길","CS100009","커피음료",372,100,100,100,100,100,87428845,52,48,1.4,28.5,24.9,28.9,10.4,5.8,38904134,32634120,874952,17459527,18690097,22914787,7762404,3836489,9,3124,1500,1624,544,495,467,533,451,634,"CS100009","커피음료",9,11,2933,1714,1219,19,637,890,730,416,241,103769,54347,49422,9479,22189,22254,20424,15979,13444
604,201804,"방배로15길","CS100009","커피음료",78,0,0,0,0,0,16115218,30.5,69.5,3.3,22.2,44.7,20.2,7,2.5,3696073,9417399,251131,2379260,5654514,2720171,1795620,312777,3,2660,1235,1425,409,381,545,469,365,491,"CS100009","커피음료",3,5,325,170,155,1,66,82,91,55,30,47476,22596,24879,3115,12221,10595,8269,6650,6625
605,201804,"방배로23길","CS100009","커피음료",128.5,0,0,0,0,0,70098405,44.4,55.6,1,33.4,30.9,24.9,7.7,2,24400133,32690912,715183,17926752,17826049,14022706,5464083,1136272,6,1881,879,1002,294,299,373,334,232,349,"CS100009","커피음료",6,11,2777,1865,912,21,684,1111,670,191,100,41940,20775,21164,871,11230,10452,7496,5985,5906
606,201804,"방배로31길","CS100009","커피음료",179.5,100,0,0,0,0,96091753,53.4,46.6,3.3,37.6,30,16.6,7.4,5.2,41732386,39258428,1908377,27840496,25499504,15320075,5762372,4659991,11,5570,2574,2996,889,792,1080,944,778,1087,"CS100009","커피음료",12,14,2311,1511,800,5,332,565,527,454,428,145162,74678,70484,9962,30265,32935,28560,22632,20808
607,201804,"방배로42길","CS100009","커피음료",188,100,50,50,0,0,123059700,42.8,57.2,0.8,28.7,27.6,25,11.9,5.9,42215411,61038676,614185,25238865,28700305,29119412,13767019,5814306,6,614,283,331,125,87,98,108,91,105,"CS100009","커피음료",8,11,258,98,160,0,58,60,61,38,41,44058,19152,24906,2508,6826,9307,9707,8062,7649
608,201804,"방배로6길","CS100009","커피음료",94,0,0,0,0,0,20384033,34.5,65.5,1.4,28.4,19.6,24.3,14.4,11.9,5616250,11037624,142770,4012359,2505556,5748434,2402499,1842258,3,372,183,189,45,65,62,54,64,82,"CS100009","커피음료",3,3,486,345,141,0,58,134,153,92,49,1245,610,636,103,244,239,205,214,240
609,201804,"방배천로4안길","CS100009","커피음료",139,0,0,0,0,0,57749013,41.3,58.7,0.7,20.8,28.8,24.5,13.2,12,18652477,27155421,292974,9475155,13697352,11873915,6044236,4424269,6,1104,519,585,171,198,209,166,160,200,"CS100009","커피음료",5,8,636,430,206,1,51,112,139,185,148,10649,5217,5432,344,2856,2099,1601,1845,1905
610,201804,"방울내로7길","CS100009","커피음료",49,0,0,0,0,0,11896667,30.7,69.3,6.9,48.6,30,7.7,5.4,1.5,2748363,9148304,538444,6292520,3628320,608444,793927,35012,2,1636,791,845,218,247,342,278,235,316,"CS100009","커피음료",2,2,150,123,27,0,11,22,46,46,25,36586,16423,20163,3006,7439,8752,7206,5595,4589
611,201804,"방학로6길","CS100009","커피음료",194,100,0,0,0,0,53819684,41.7,58.3,6.1,34.9,24.7,17.6,12.7,4.1,20894367,29426495,2559536,16260527,12428398,9282857,7323980,2465568,8,5275,2599,2676,664,755,665,824,1002,1365,"CS100009","커피음료",5,10,436,153,283,2,47,91,134,104,58,151297,76425,74873,8167,26251,25879,30324,34142,26534
612,201804,"방화동로5길","CS100009","커피음료",104,0,0,0,0,0,16570969,42.8,57.2,3.1,39,31.9,12.2,9.7,4.1,6419997,8565054,430547,5735372,4770469,1884843,1470874,692946,2,1904,918,986,154,307,281,270,336,556,"CS100009","커피음료",0,2,250,126,124,3,42,66,74,40,25,1695,1014,681,69,412,363,264,396,191
613,201804,"백범로16길","CS100009","커피음료",19,0,0,0,0,0,67726811,38.8,61.2,9.9,39.4,20.8,14.4,12.3,3.1,22830980,36623480,4439084,22528268,13906021,9175568,7382551,2022972,4,621,319,302,62,81,97,94,106,181,"CS100009","커피음료",3,5,126,55,71,2,15,22,44,24,19,64696,35190,29506,7378,22174,9982,9931,9088,6143
615,201804,"백범로25길","CS100009","커피음료",54,0,0,0,0,0,11010651,46.1,53.9,1.9,30.9,32.6,22.4,10.2,2,4927839,4891552,103968,2574212,2721096,2832831,1347825,239460,4,2286,1072,1214,365,364,346,359,361,491,"CS100009","커피음료",4,6,162,75,87,0,30,29,47,36,20,61650,31673,29977,4593,11541,14657,12963,10276,7621
616,201804,"백범로26길","CS100009","커피음료",43,0,0,0,0,0,31179788,34.4,65.6,0.3,27.3,36.8,18.6,11.8,5.2,8950119,17366981,37594,6483393,9890236,5443825,3137236,1324817,2,61,30,31,4,6,8,12,5,26,"CS100009","커피음료",3,3,416,196,220,111,202,56,23,13,11,6068,3159,2909,1226,1162,1289,1047,831,512
617,201804,"백범로77길","CS100009","커피음료",7,0,0,0,0,0,3170074,78.6,21.4,0,17.5,45,27.2,9.3,1.1,2352894,627986,0,449634,1463736,640605,406319,20586,1,1843,898,945,250,273,358,303,254,405,"CS100009","커피음료",2,2,368,216,152,8,53,97,100,58,52,17876,9582,8294,778,4645,4752,3379,2082,2242
618,201804,"백범로87길","CS100009","커피음료",75,0,0,0,0,0,30549789,41,59,0.3,32.3,42.4,14.9,7.2,2.8,11205256,15022265,72369,7696131,11064505,4697806,1718141,978572,4,157,98,59,10,14,15,17,33,68,"CS100009","커피음료",4,7,523,330,193,8,130,143,118,91,33,21466,11174,10293,392,5254,6461,4497,2744,2119
619,201804,"백범로90다길","CS100009","커피음료",72,0,0,0,0,0,45945693,53.5,46.5,0.5,21.7,39.6,22.7,11.5,4,20413443,16942663,167524,7462983,15441916,8960781,3739840,1583062,3,1505,720,785,260,212,439,241,181,172,"CS100009","커피음료",3,4,177,121,56,0,9,29,55,54,30,76522,40949,35573,2702,19361,23804,13941,9474,7241
620,201804,"백범로90라길","CS100009","커피음료",79,0,0,0,0,0,29109551,40.2,59.8,0.3,32.5,43.3,14.8,7.1,2,10007875,14329170,72369,6926845,10940457,4084472,1667665,645239,4,1024,497,527,164,141,294,154,122,149,"CS100009","커피음료",3,6,269,164,105,0,25,57,65,78,44,16001,8347,7654,278,3956,4918,3216,2076,1557
621,201804,"백석동길","CS100009","커피음료",174.5,0,0,0,0,0,140005664,43.9,56.1,0.3,18.9,24.9,29.9,18.8,7.2,54202072,70070223,208333,19173310,30176284,37751425,27221514,9741428,5,1733,847,886,251,255,256,317,290,364,"CS100009","커피음료",11,13,2127,1200,927,1,496,539,572,371,148,3274,1061,2213,6,664,511,456,696,941
622,201804,"백제고분로12길","CS100009","커피음료",65,0,0,0,0,0,15020529,47.9,52.1,0.6,25.6,27.5,24.4,14.7,7.2,5409395,6697672,48963,2859986,2836622,3074325,1924926,1362246,2,4580,2141,2439,731,720,1040,810,604,675,"CS100009","커피음료",2,4,662,497,165,4,77,168,167,157,89,14270,6777,7493,369,2653,3331,2270,2788,2859
623,201804,"백제고분로18길","CS100009","커피음료",60,100,100,100,0,0,30778662,50.5,49.5,1.3,28.9,30.4,24.6,11.1,3.6,14325989,14353910,310242,8226193,8692996,6969948,3187781,1292740,5,4625,2179,2446,725,770,956,747,700,727,"CS100009","커피음료",2,5,671,426,245,18,121,123,174,150,85,16274,9367,6908,123,5172,4754,1944,2825,1455
624,201804,"백제고분로19길","CS100009","커피음료",159,33.33,33.33,33.33,0,0,131352774,40.1,59.9,6.7,24.8,23.4,19.8,12.7,12.6,48888795,70631339,6143219,25792265,25192035,26990896,17491505,17910218,7,5464,2555,2909,739,928,1236,875,798,888,"CS100009","커피음료",7,10,1156,770,386,4,185,325,263,183,196,106556,53326,53230,7459,23911,25344,18443,16574,14824
625,201804,"백제고분로21길","CS100009","커피음료",40.66666667,0,0,0,0,0,18655734,49.8,50.2,1.5,38.9,29.3,19.9,8.8,1.5,7393677,8052426,159804,5877951,5101451,2667661,1324373,314866,5,2279,1102,1177,256,360,582,369,358,354,"CS100009","커피음료",5,6,513,306,207,0,67,116,107,97,126,77984,37382,40602,7141,16393,19512,14154,11565,9218
626,201804,"백제고분로27길","CS100009","커피음료",213,100,50,0,0,0,65677839,43.2,56.8,1.6,35.4,31.9,16.3,12,2.7,26758541,34849565,741665,20300882,19742769,10659407,7999916,2163469,10,5346,2491,2855,765,846,1165,910,765,895,"CS100009","커피음료",6,9,796,453,343,0,103,186,248,165,94,157233,76140,81093,10020,33319,41544,28601,23851,19897
627,201804,"백제고분로31길","CS100009","커피음료",254.5,100,0,0,0,0,70705164,46.5,53.5,3.5,36.1,31.8,16,10.1,2.5,31489394,34816640,1584354,21838053,20543891,11925933,8228581,2185222,8,4292,1982,2310,636,656,980,755,584,681,"CS100009","커피음료",6,12,1552,1294,258,3,75,155,230,183,906,67470,32567,34903,3068,15619,18115,11909,10041,8719
628,201804,"백제고분로32길","CS100009","커피음료",646.5,0,0,0,0,0,118509405,45.3,54.7,0.9,25.9,34.3,24.1,10.1,4.7,45774980,58459816,977700,22731058,34090864,26917182,12413436,7104566,21,19310,9263,10047,3036,2982,4210,3264,2766,3052,"CS100009","커피음료",20,25,3419,2001,1418,16,441,727,787,881,567,168282,88052,80230,7808,37761,43892,31206,24624,22991
629,201804,"백제고분로34길","CS100009","커피음료",145,0,0,0,0,0,23262497,40.9,59.1,1.2,26.1,38.1,18.3,12.1,4.2,7783694,11528797,189952,4315500,7143294,4129115,2572928,961702,3,5871,2890,2981,868,906,1268,981,852,996,"CS100009","커피음료",4,5,882,583,299,19,157,222,257,130,97,57026,30976,26050,1594,12148,15334,9713,9977,8260
630,201804,"백제고분로39길","CS100009","커피음료",129,66.67,0,0,0,0,48717512,42.7,57.3,1,30.4,34.7,19.1,9.8,5,20539190,23123967,402221,12636165,15025218,8424887,4868869,2305802,8,3368,1558,1810,450,588,796,489,470,575,"CS100009","커피음료",11,16,1425,747,678,8,283,336,333,279,186,77845,36775,41070,1592,18036,20403,12750,12841,12223
631,201804,"백제고분로40길","CS100009","커피음료",190.5,66.67,33.33,33.33,33.33,33.33,65538829,40.1,59.9,2.3,34.5,31.6,15.9,10.1,5.5,24340033,36862364,1199139,22462870,18596935,9822097,5843495,3277858,10,6775,3233,3542,1037,1013,1336,1125,1022,1242,"CS100009","커피음료",12,13,1294,720,574,1,151,262,308,344,228,135402,68531,66872,7101,27293,31305,23244,25649,20810
632,201804,"백제고분로41길","CS100009","커피음료",228.5,100,100,100,0,0,308597351,40,60,2.1,49.5,27.5,10.7,7.2,3,107346898,173394610,4896611,136667992,78108691,29939564,22361503,8767155,13,5897,2754,3143,726,1041,1465,834,813,1018,"CS100009","커피음료",13,21,1810,1214,596,5,357,501,438,317,192,135712,64615,71097,4425,38719,35442,19593,20805,16728
633,201804,"백제고분로42길","CS100009","커피음료",35,0,0,0,0,0,70453716,23.5,76.5,7,66.2,15.3,6.2,4.3,0.9,17141223,53312493,5409027,47799484,9758846,4180048,2393640,912671,4,3299,1567,1732,391,542,745,550,480,591,"CS100009","커피음료",5,5,677,407,270,2,58,124,180,146,167,80014,37242,42772,5346,16929,16386,13054,14968,13331
634,201804,"백제고분로45길","CS100009","커피음료",196,50,50,0,0,0,391421608,31.4,68.6,2.1,59.2,23.8,7.9,5.9,1.1,109434720,281986888,7530671,241431647,90257971,27772080,20855917,3573322,19,3728,1809,1919,504,681,861,549,535,598,"CS100009","커피음료",17,26,1048,707,341,2,151,271,256,230,138,78906,36603,42303,1064,23077,21714,11686,11997,9367
635,201804,"백제고분로46길","CS100009","커피음료",264,0,0,0,0,0,57800803,27.8,72.2,1.3,51.3,26,9.8,7.1,4.5,12177268,35841646,309300,23774209,13133208,5390124,2936438,2475636,7,3573,1715,1858,567,576,760,575,521,574,"CS100009","커피음료",7,11,570,355,215,0,63,81,130,122,174,60809,29633,31176,4112,13225,12748,9666,11593,9466
636,201804,"백제고분로50길","CS100009","커피음료",66,0,0,0,0,0,60305687,45.8,54.2,2.9,32.2,29.3,24,8.6,2.9,23130851,28905727,981810,13802138,14984082,13903271,5912455,2452825,7,5763,2835,2928,836,963,1094,887,908,1075,"CS100009","커피음료",11,17,1690,1073,617,10,291,481,463,262,183,69382,34214,35168,4538,13644,16858,12169,11961,10212
639,201804,"범안로17길","CS100009","커피음료",42,0,0,0,0,0,4031884,39.5,60.5,1.1,36.1,27.9,16.2,15.1,3.5,1137681,2546377,54348,985507,1292029,778986,464493,108696,1,1856,970,886,241,315,380,312,275,333,"CS100009","커피음료",1,1,699,513,186,3,46,76,165,252,157,43499,26229,17270,1513,8565,9959,8532,9484,5446
640,201804,"법원단지5길","CS100009","커피음료",25,0,0,0,0,0,6242017,29.1,70.9,2.5,12,26.5,35.9,21.4,1.7,1974828,4267189,118014,601957,1608899,2433300,1248913,230934,1,2072,1021,1051,337,293,309,360,371,402,"CS100009","커피음료",1,1,17,6,11,0,2,7,4,4,0,19964,9877,10088,1845,3381,3597,3925,4004,3212
641,201804,"법원단지길","CS100009","커피음료",59,0,0,0,0,0,20395434,43.2,56.8,1.6,19.8,27.1,32.9,14.2,4.3,8648939,11746495,229542,3482755,5322040,7387744,2930201,1043152,3,5461,2760,2701,865,857,752,893,923,1171,"CS100009","커피음료",4,4,166,45,121,0,39,44,36,30,17,131993,66755,65239,10072,24889,24633,23965,26099,22334
645,201804,"보국문로11길","CS100009","커피음료",133.5,100,100,100,100,100,39377110,44,56,4.9,29.9,24.8,20.2,14,6.3,15958804,18645322,1581821,10002038,7858924,7501902,5349478,2309964,4,529,270,259,62,84,72,81,77,153,"CS100009","커피음료",3,7,156,67,89,1,18,26,56,44,11,32100,18608,13492,3921,11696,4374,3984,4276,3848
646,201804,"보국문로16길","CS100009","커피음료",9,100,100,100,50,0,29267954,50.1,49.9,6.6,47.8,22.2,13.7,7.4,2.3,13590654,13905293,1588320,11815835,6769958,3950280,2551572,819983,1,1167,561,606,169,162,198,182,187,269,"CS100009","커피음료",2,2,194,73,121,0,23,25,55,53,38,35623,17924,17699,4714,11464,4983,5250,4547,4665
