profit,livingPeople,numberStore,workingPeople,movingPeople,rent,gu,region
30101138.8,771,11,329,35659,49.84444444,용산구,도심지역
10260063.88,408,16,26,30761,49.84444444,용산구,도심지역
13802692.33,1382,4,64,46382,49.84444444,용산구,도심지역
6235493.5,765,1,93,2592,49.84444444,용산구,도심지역
6267706.333,910,5,490,37128,49.84444444,용산구,도심지역
17127164.78,504,13,146,88901,49.84444444,용산구,도심지역
1941964,1539,3,187,16335,49.84444444,용산구,도심지역
1047619,473,2,164,33737,49.84444444,용산구,도심지역
2876336,968,1,23,24311,49.84444444,용산구,도심지역
2876336,968,1,23,24311,49.84444444,용산구,도심지역
22872393.2,933,7,164,61943,49.84444444,용산구,도심지역
6924260.75,455,10,274,41879,49.84444444,용산구,도심지역
6924260.75,455,10,274,41879,49.84444444,용산구,도심지역
7576819,1317,25,122,32760,49.84444444,용산구,도심지역
3052986.5,810,2,64,15177,49.84444444,용산구,도심지역
6281518.5,2805,8,1396,27659,49.84444444,용산구,도심지역
3758537,1830,1,97,10490,49.84444444,용산구,도심지역
25212389,107,1,1626,19406,49.84444444,용산구,도심지역
8315323,1167,2,347,39516,49.84444444,용산구,도심지역
7867691.625,408,12,26,33620,49.84444444,용산구,도심지역
1941964,1636,3,72,17769,49.84444444,용산구,도심지역
7998464.667,1416,4,64,10471,49.84444444,용산구,도심지역
3170074,1843,2,368,17876,49.84444444,용산구,도심지역
11031315,759,9,73,65506,49.84444444,용산구,도심지역
14769676.8,504,11,146,90464,49.84444444,용산구,도심지역
3768690.25,2169,6,64,40182,49.84444444,용산구,도심지역
5504079,584,7,308,57655,49.84444444,용산구,도심지역
5504079,584,7,308,57655,49.84444444,용산구,도심지역
36011307,1576,4,112,18269,49.84444444,용산구,도심지역
7277387.75,1024,6,269,16001,49.84444444,용산구,도심지역
8065185,1096,8,1855,32971,49.84444444,용산구,도심지역
6267706.333,910,5,490,37128,49.84444444,용산구,도심지역
11344828.6,1317,18,122,32249,49.84444444,용산구,도심지역
7525092.2,864,7,875,58219,49.84444444,용산구,도심지역
9034478.125,434,10,690,120250,49.84444444,용산구,도심지역
8471552,57,5,673,4119,49.84444444,용산구,도심지역
9880247.286,898,10,714,26234,49.84444444,용산구,도심지역
9311945,1167,2,347,40304,49.84444444,용산구,도심지역
3347525,392,2,385,39354,49.84444444,용산구,도심지역
17141238,54,4,60,8950,49.84444444,용산구,도심지역
7932759,57,3,673,4506,49.84444444,용산구,도심지역
7932759,57,3,673,4506,49.84444444,용산구,도심지역
9303917.8,2983,9,116,85544,49.84444444,용산구,도심지역
43284989,1375,15,2735,26661,49.84444444,용산구,도심지역
8315323,865,2,344,26914,49.84444444,용산구,도심지역
6267706.333,590,3,283,25274,49.84444444,용산구,도심지역
9211208.25,1743,4,794,74368,49.84444444,용산구,도심지역
5573907,2904,6,26,38284,49.84444444,용산구,도심지역
5573907,2904,6,26,38284,49.84444444,용산구,도심지역
9311945,1167,2,347,40304,49.84444444,용산구,도심지역
7135746.8,2983,9,116,191262,49.84444444,용산구,도심지역
19073276,1592,1,45,58729,49.84444444,용산구,도심지역
5263194,4650,3,599,99707,49.84444444,용산구,도심지역
1710569,559,2,61,11612,49.84444444,용산구,도심지역
23670646.5,1633,4,42,13090,49.84444444,용산구,도심지역
20910670.5,215,9,328,25575,49.84444444,용산구,도심지역
16410768,54,4,60,9599,49.84444444,용산구,도심지역
37656571.56,771,7,329,31168,49.84444444,용산구,도심지역
6691856.25,502,6,240,6481,49.84444444,용산구,도심지역
9961772.5,895,2,1392,28717,49.84444444,용산구,도심지역
9034478.125,434,10,690,120250,49.84444444,용산구,도심지역
9311945,865,2,344,27041,49.84444444,용산구,도심지역
22121459.31,375,28,12932,17771,49.84444444,용산구,도심지역
9311945,865,2,344,27041,49.84444444,용산구,도심지역
7915355,895,2,1392,28318,49.84444444,용산구,도심지역
3347525,392,2,385,39354,49.84444444,용산구,도심지역
10206408.33,234,4,233,31703,49.84444444,용산구,도심지역
6363153,590,3,283,19075,49.84444444,용산구,도심지역
6363153,590,3,283,19075,49.84444444,용산구,도심지역
21371681,107,1,1626,19481,49.84444444,용산구,도심지역
6027248.273,908,14,167,32575,49.84444444,용산구,도심지역
9155833.75,115,4,4885,24803,49.84444444,용산구,도심지역
9155833.75,115,4,4885,24803,49.84444444,용산구,도심지역
15287007.64,891,25,199,33823,49.84444444,용산구,도심지역
1916543,1352,1,341,32218,49.84444444,용산구,도심지역
8471552,57,5,673,4119,49.84444444,용산구,도심지역
7915355,895,2,1392,28318,49.84444444,용산구,도심지역
71458169,337,1,278,25412,49.84444444,용산구,도심지역
5717182.364,908,17,167,29221,49.84444444,용산구,도심지역
3347525,392,2,385,39354,49.84444444,용산구,도심지역
3020308.5,810,2,64,14873,49.84444444,용산구,도심지역
7104622,2805,10,1396,25094,49.84444444,용산구,도심지역
8315323,865,2,344,26914,49.84444444,용산구,도심지역
5952726.167,584,5,308,65355,49.84444444,용산구,도심지역
9660043,435,4,5217,11275,49.84444444,용산구,도심지역
5738095,342,3,5,16042,49.84444444,용산구,도심지역
19443814.32,1011,51,312,264599,49.84444444,용산구,도심지역
9034478.125,434,10,690,120250,49.84444444,용산구,도심지역
2799237,968,2,23,24263,49.84444444,용산구,도심지역
2799237,968,2,23,24263,49.84444444,용산구,도심지역
12040627.8,759,9,73,63077,49.84444444,용산구,도심지역
5860117.25,1024,4,269,16929,49.84444444,용산구,도심지역
19465433.67,801,4,33,56310,49.84444444,용산구,도심지역
35626087,611,2,13,29994,49.84444444,용산구,도심지역
12456436,392,2,385,40328,49.84444444,용산구,도심지역
15315231,1505,4,177,76522,49.84444444,용산구,도심지역
15315231,1505,4,177,76522,49.84444444,용산구,도심지역
7277387.75,1024,6,269,16001,49.84444444,용산구,도심지역
1853545,1352,1,341,34840,49.84444444,용산구,도심지역
7867691.625,408,12,26,33620,49.84444444,용산구,도심지역
36773793.67,743,4,392,73981,49.84444444,용산구,도심지역
9610351.667,1355,12,41,86364,49.84444444,용산구,도심지역
1916543,1352,1,341,32218,49.84444444,용산구,도심지역
35533292,337,4,278,26066,49.84444444,용산구,도심지역
7135746.8,2983,9,116,191262,49.84444444,용산구,도심지역
33567391,611,2,13,29494,49.84444444,용산구,도심지역
9534927.286,434,6,690,105424,49.84444444,용산구,도심지역
9303917.8,2983,9,116,85544,49.84444444,용산구,도심지역
9303917.8,2983,9,116,85544,49.84444444,용산구,도심지역
9303917.8,2983,9,116,85544,49.84444444,용산구,도심지역
36011307,1576,4,112,18269,49.84444444,용산구,도심지역
12326382.75,455,8,274,41876,49.84444444,용산구,도심지역
12326382.75,455,8,274,41876,49.84444444,용산구,도심지역
1853545,1352,1,341,34840,49.84444444,용산구,도심지역
36773793.67,743,4,392,73981,49.84444444,용산구,도심지역
6465235.333,1416,4,64,9907,49.84444444,용산구,도심지역
18159396,112,7,1683,27788,49.84444444,용산구,도심지역
36773793.67,743,4,392,73981,49.84444444,용산구,도심지역
8574605,445,4,861,9265,49.84444444,용산구,도심지역
7630253,162,3,384,7719,49.84444444,용산구,도심지역
18370614,1633,5,42,13018,49.84444444,용산구,도심지역
7145920.667,969,3,713,24319,49.84444444,용산구,도심지역
22572064.5,502,8,240,6112,49.84444444,용산구,도심지역
9132404.714,898,7,714,26831,49.84444444,용산구,도심지역
9660043,435,4,5217,11275,49.84444444,용산구,도심지역
6267706.333,590,3,283,25274,49.84444444,용산구,도심지역
22449239.67,176,6,4264,11698,49.84444444,용산구,도심지역
25721830.25,743,8,392,74124,49.84444444,용산구,도심지역
7377102,1855,6,423,36094,49.84444444,용산구,도심지역
7208743.875,2103,11,124,44935,49.84444444,용산구,도심지역
6925843,969,3,713,24769,49.84444444,용산구,도심지역
21821164,801,4,33,53808,49.84444444,용산구,도심지역
9534927.286,434,6,690,105424,49.84444444,용산구,도심지역
20547663.67,112,7,1683,25754,49.84444444,용산구,도심지역
9666293.5,620,1,2,12362,49.84444444,용산구,도심지역
14569115.4,891,30,199,32793,49.84444444,용산구,도심지역
6363153,910,6,490,31013,49.84444444,용산구,도심지역
6363153,910,6,490,31013,49.84444444,용산구,도심지역
5765843.333,115,3,4885,23786,49.84444444,용산구,도심지역
19443814.32,1011,51,312,264599,49.84444444,용산구,도심지역
5887417,765,1,93,4721,49.84444444,용산구,도심지역
25721830.25,743,8,392,74124,49.84444444,용산구,도심지역
21548798.83,215,10,328,23986,49.84444444,용산구,도심지역
19056034,1592,1,45,47200,49.84444444,용산구,도심지역
11172206,271,7,78,5508,49.84444444,용산구,도심지역
9666293.5,620,1,2,12362,49.84444444,용산구,도심지역
8097666.5,1743,4,794,76921,49.84444444,용산구,도심지역
2807317,559,2,61,11564,49.84444444,용산구,도심지역
9973487.333,445,3,861,10944,49.84444444,용산구,도심지역
8797641,162,2,384,10011,49.84444444,용산구,도심지역
22449239.67,176,6,4264,11698,49.84444444,용산구,도심지역
7568208.7,2904,9,26,41872,49.84444444,용산구,도심지역
23447591.6,933,5,164,46301,49.84444444,용산구,도심지역
8546616.6,864,9,875,43642,49.84444444,용산구,도심지역
21828278.5,1505,3,177,74228,49.84444444,용산구,도심지역
9666293.5,620,1,2,12362,49.84444444,용산구,도심지역
8097666.5,1743,4,794,76921,49.84444444,용산구,도심지역
21828278.5,1505,3,177,74228,49.84444444,용산구,도심지역
25978158.2,176,6,4264,8463,49.84444444,용산구,도심지역
9132404.714,898,7,714,26831,49.84444444,용산구,도심지역
9534927.286,434,6,690,105424,49.84444444,용산구,도심지역
6098345,6,1,134,9929,49.84444444,용산구,도심지역
7568208.7,2904,9,26,41872,49.84444444,용산구,도심지역
5667742.25,157,5,523,22812,49.84444444,용산구,도심지역
10260063.88,408,16,26,30761,49.84444444,용산구,도심지역
2971942,6,1,134,11260,49.84444444,용산구,도심지역
3389140,1843,3,368,22087,49.84444444,용산구,도심지역
9887778,234,4,233,33009,49.84444444,용산구,도심지역
5860117.25,1024,4,269,16929,49.84444444,용산구,도심지역
5765843.333,115,3,4885,23786,49.84444444,용산구,도심지역
4532635,4650,4,599,94113,49.84444444,용산구,도심지역
8097666.5,1743,4,794,76921,49.84444444,용산구,도심지역
5765843.333,115,3,4885,23786,49.84444444,용산구,도심지역
4532635,4650,4,599,94113,49.84444444,용산구,도심지역
3609339.75,2169,6,64,44140,49.84444444,용산구,도심지역
12456436,392,2,385,40328,49.84444444,용산구,도심지역
25721830.25,743,8,392,74124,49.84444444,용산구,도심지역
25978158.2,176,6,4264,8463,49.84444444,용산구,도심지역
12456436,392,2,385,40328,49.84444444,용산구,도심지역
7100091.75,2103,13,124,41746,49.84444444,용산구,도심지역
6901628,1855,6,423,36260,49.84444444,용산구,도심지역
3404371,3430,4,82,72888,38.5,은평구,기타지역
5132908.429,4419,9,915,62487,38.5,은평구,기타지역
2313109,3905,6,176,116809,38.5,은평구,기타지역
12461582,3309,2,94,40250,38.5,은평구,기타지역
12355935.33,1712,4,448,70070,38.5,은평구,기타지역
5132908.429,4419,9,915,62487,38.5,은평구,기타지역
3319970.667,3452,4,313,47558,38.5,은평구,기타지역
13346923.25,1198,2,711,43401,38.5,은평구,기타지역
11652475,3309,2,94,33315,38.5,은평구,기타지역
30818598.83,3774,7,320,224732,38.5,은평구,기타지역
8356802.333,1241,3,282,22206,38.5,은평구,기타지역
4048177.333,3452,4,313,46359,38.5,은평구,기타지역
2819125,3528,1,63,21290,38.5,은평구,기타지역
5316210.333,5476,2,805,41232,38.5,은평구,기타지역
3340764,1753,1,280,86708,38.5,은평구,기타지역
12461582,3309,2,94,40250,38.5,은평구,기타지역
9240259.5,2513,3,101,48030,38.5,은평구,기타지역
11017928.67,1678,12,404,68373,38.5,은평구,기타지역
13346923.25,1198,2,711,43401,38.5,은평구,기타지역
3585356,2281,4,301,81476,38.5,은평구,기타지역
6566972.5,5244,2,336,127514,38.5,은평구,기타지역
3231630,1965,9,207,27828,38.5,은평구,기타지역
10480467.56,1678,12,404,70924,38.5,은평구,기타지역
3024481.5,3430,5,82,59180,38.5,은평구,기타지역
4038961,4390,11,533,27186,38.5,은평구,기타지역
1117436,2761,2,83,28061,38.5,은평구,기타지역
11691790.25,1198,3,711,42397,38.5,은평구,기타지역
10339604.4,1398,5,165,110559,38.5,은평구,기타지역
8869811.2,2649,6,243,49522,38.5,은평구,기타지역
8365873.5,1492,3,234,43233,38.5,은평구,기타지역
6074638,4859,3,297,37110,38.5,은평구,기타지역
6583607,2090,3,269,45588,38.5,은평구,기타지역
5818765.5,1582,2,86,65229,38.5,은평구,기타지역
8902376,2439,2,565,18125,38.5,은평구,기타지역
9967830.429,4419,11,915,66825,38.5,은평구,기타지역
9720878,1573,6,150,77263,38.5,은평구,기타지역
4408967.333,2215,2,547,83605,38.5,은평구,기타지역
24757971,2242,2,77,38587,38.5,은평구,기타지역
582734,2906,1,49,68446,38.5,은평구,기타지역
7416470.5,1658,4,219,33428,38.5,은평구,기타지역
9119735,1665,4,106,46336,38.5,은평구,기타지역
3192537.333,3265,5,367,35852,38.5,은평구,기타지역
6037675.4,2127,6,408,31030,38.5,은평구,기타지역
3192537.333,3265,5,367,35852,38.5,은평구,기타지역
3922597.667,2475,4,184,105258,38.5,은평구,기타지역
1366906,2906,1,49,66656,38.5,은평구,기타지역
6566972.5,5244,2,336,127514,38.5,은평구,기타지역
5430028.5,2646,2,605,66696,38.5,은평구,기타지역
8617004,1658,3,219,33139,38.5,은평구,기타지역
5032887.8,3289,5,188,95359,38.5,은평구,기타지역
3024481.5,3430,5,82,59180,38.5,은평구,기타지역
8872669.8,3612,7,451,81501,38.5,은평구,기타지역
6243912.625,6587,12,209,187909,38.5,은평구,기타지역
9207930.2,2649,8,243,49531,38.5,은평구,기타지역
8855211.667,4323,9,410,83674,38.5,은평구,기타지역
28763825,3774,8,320,242856,38.5,은평구,기타지역
2313109,3905,6,176,116809,38.5,은평구,기타지역
6334676.6,9877,6,300,135634,38.5,은평구,기타지역
2084201,322,2,13,11407,38.5,은평구,기타지역
5740148.4,2127,6,408,35570,38.5,은평구,기타지역
3895944,830,3,2,760,38.5,은평구,기타지역
5091370.5,1852,4,1001,22079,38.5,은평구,기타지역
4767647,3284,7,165,33186,38.5,은평구,기타지역
2498740,3528,1,63,18547,38.5,은평구,기타지역
3418440,830,3,2,1289,38.5,은평구,기타지역
11652475,3309,2,94,33315,38.5,은평구,기타지역
15463928,2145,1,103,94513,38.5,은평구,기타지역
1048421,2726,3,81,56113,38.5,은평구,기타지역
15463928,2145,1,103,94513,38.5,은평구,기타지역
10339604.4,1398,5,165,110559,38.5,은평구,기타지역
3193282.875,14813,16,1751,261619,38.5,은평구,기타지역
5395605,2646,4,605,63556,38.5,은평구,기타지역
3404371,3430,4,82,72888,38.5,은평구,기타지역
15358282,2864,1,102,18084,38.5,은평구,기타지역
6499957.4,9877,5,300,148745,38.5,은평구,기타지역
3884491.333,4390,9,533,25443,38.5,은평구,기타지역
9624792.75,1573,4,150,78528,38.5,은평구,기타지역
4827631.333,3218,8,400,62500,38.5,은평구,기타지역
4018781.667,2475,4,184,106843,38.5,은평구,기타지역
8510273.8,4324,8,253,60372,38.5,은평구,기타지역
3743614.5,5818,3,424,132877,38.5,은평구,기타지역
4462383,6143,4,218,128328,38.5,은평구,기타지역
4462383,6143,4,218,128328,38.5,은평구,기타지역
4790240.5,1352,2,136,41507,38.5,은평구,기타지역
4964213.667,2090,4,269,45626,38.5,은평구,기타지역
4256992,1785,3,337,87912,38.5,은평구,기타지역
4633758,1753,1,280,89074,38.5,은평구,기타지역
7581119,2439,2,565,15102,38.5,은평구,기타지역
4915000,1665,2,52,59558,38.5,은평구,기타지역
5319809.333,3905,4,176,93219,38.5,은평구,기타지역
4374802.5,1352,2,136,42737,38.5,은평구,기타지역
2909782,1802,5,168,85485,38.5,은평구,기타지역
9567965.6,1398,6,165,99816,38.5,은평구,기타지역
8471289.5,1492,3,234,48027,38.5,은평구,기타지역
11691790.25,1198,3,711,42397,38.5,은평구,기타지역
15619775.5,2864,1,102,16032,38.5,은평구,기타지역
4365634,7196,9,504,193994,38.5,은평구,기타지역
1692996.25,1429,5,274,65112,38.5,은평구,기타지역
5674624,1353,3,76,18840,38.5,은평구,기타지역
9240259.5,2513,3,101,48030,38.5,은평구,기타지역
6728033,2752,4,170,82857,38.5,은평구,기타지역
5740148.4,2127,6,408,35570,38.5,은평구,기타지역
17102372,1665,5,106,46392,38.5,은평구,기타지역
1892599.6,3265,4,367,36444,38.5,은평구,기타지역
24235507,2242,3,77,31398,38.5,은평구,기타지역
8902376,2439,2,565,18125,38.5,은평구,기타지역
4528758,4244,6,363,49447,38.5,은평구,기타지역
4617970.333,3218,7,400,65621,38.5,은평구,기타지역
15194049,1029,4,148,42627,38.5,은평구,기타지역
3689215.5,3284,5,165,46890,38.5,은평구,기타지역
17141599,2145,1,103,98541,38.5,은평구,기타지역
8260572,955,5,128,12007,38.5,은평구,기타지역
5883031.5,2281,7,301,72242,38.5,은평구,기타지역
643077,2761,2,83,34317,38.5,은평구,기타지역
13552301,1241,2,282,25516,38.5,은평구,기타지역
7055253.5,5244,4,336,128460,38.5,은평구,기타지역
9967830.429,4419,11,915,66825,38.5,은평구,기타지역
20724280.5,1029,5,148,43319,38.5,은평구,기타지역
5319809.333,3905,4,176,93219,38.5,은평구,기타지역
7877818.19,9019,20,471,231509,38.5,은평구,기타지역
5906522,4859,4,297,36470,38.5,은평구,기타지역
9567965.6,1398,6,165,99816,38.5,은평구,기타지역
5328895.5,1353,5,76,21543,38.5,은평구,기타지역
8375912,1456,2,82,48221,38.5,은평구,기타지역
6037675.4,2127,6,408,31030,38.5,은평구,기타지역
17141599,2145,1,103,98541,38.5,은평구,기타지역
22319057.25,1043,3,171,164925,38.5,은평구,기타지역
7581119,2439,2,565,15102,38.5,은평구,기타지역
1552774.5,2277,4,69,35873,38.5,은평구,기타지역
14330626,466,2,85,3457,38.5,은평구,기타지역
5254669,1852,3,1001,23428,38.5,은평구,기타지역
6522330,955,3,128,11572,38.5,은평구,기타지역
8802469.5,1456,2,82,51082,38.5,은평구,기타지역
12940300.33,1712,6,448,63760,38.5,은평구,기타지역
3918466,1965,7,207,30403,38.5,은평구,기타지역
9545816.273,9019,25,471,226240,38.5,은평구,기타지역
5422732.4,4570,5,446,15953,38.5,은평구,기타지역
5035714.5,2513,3,101,56370,38.5,은평구,기타지역
6062488,2752,5,170,78492,38.5,은평구,기타지역
6997153.5,6587,12,209,189542,38.5,은평구,기타지역
2422629,1429,5,274,60312,38.5,은평구,기타지역
10297901,4324,8,253,58417,38.5,은평구,기타지역
2774940,5818,4,424,145128,38.5,은평구,기타지역
14057124.67,1554,2,190,35323,38.5,은평구,기타지역
7129288.75,6143,4,218,107057,38.5,은평구,기타지역
7553333.5,1665,1,52,62621,38.5,은평구,기타지역
15716075,466,2,85,4257,38.5,은평구,기타지역
1990625.5,2277,3,69,35960,38.5,은평구,기타지역
590000,2536,1,129,24051,38.5,은평구,기타지역
3856287,322,3,13,10632,38.5,은평구,기타지역
3898311,1785,3,337,85005,38.5,은평구,기타지역
12989593,5476,4,805,41906,38.5,은평구,기타지역
7914149.833,4323,8,410,75036,38.5,은평구,기타지역
7129288.75,6143,4,218,107057,38.5,은평구,기타지역
5035714.5,2513,3,101,56370,38.5,은평구,기타지역
6688788.5,4186,6,482,87657,38.5,은평구,기타지역
4892963.5,1582,3,86,63119,38.5,은평구,기타지역
1892599.6,3265,4,367,36444,38.5,은평구,기타지역
800000,2536,1,129,22096,38.5,은평구,기타지역
2628161.25,14813,14,1751,280405,38.5,은평구,기타지역
1467391.5,2726,3,81,49705,38.5,은평구,기타지역
7807871,3612,6,451,62060,38.5,은평구,기타지역
21174969,1043,3,171,166855,38.5,은평구,기타지역
14023563.67,1554,2,190,36704,38.5,은평구,기타지역
4348701,2215,2,547,56896,38.5,은평구,기타지역
2271976,1802,6,168,83528,38.5,은평구,기타지역
5555065.5,4244,4,363,55157,38.5,은평구,기타지역
5554700.8,4570,5,446,18977,38.5,은평구,기타지역
5275866.4,4186,6,482,137562,38.5,은평구,기타지역
7055253.5,5244,4,336,128460,38.5,은평구,기타지역
5172883.714,7196,7,504,194163,38.5,은평구,기타지역
5713287,3289,5,188,97693,38.5,은평구,기타지역
13029109,1336,6,16,200669,76.275,종로구,도심지역
10014031,98,12,1085,14410,76.275,종로구,도심지역
6985792,897,8,3209,28412,76.275,종로구,도심지역
16270201.43,1084,20,9078,44785,76.275,종로구,도심지역
23589897.17,759,8,90,20750,76.275,종로구,도심지역
15097106.83,1084,15,9078,44970,76.275,종로구,도심지역
15097106.83,1084,15,9078,44970,76.275,종로구,도심지역
7062319.333,5225,6,292,115795,76.275,종로구,도심지역
10014031,98,12,1085,14410,76.275,종로구,도심지역
14325690.4,3859,16,3248,159964,76.275,종로구,도심지역
16420776.5,499,18,7495,28746,76.275,종로구,도심지역
13760300,172,5,19,23431,76.275,종로구,도심지역
16270201.43,1084,20,9078,44785,76.275,종로구,도심지역
2271510,1299,1,170,40373,76.275,종로구,도심지역
17590327.8,123,4,386,13284,76.275,종로구,도심지역
14325690.4,3859,16,3248,159964,76.275,종로구,도심지역
12056250,1814,3,110,83783,76.275,종로구,도심지역
13530410,421,3,440,30324,76.275,종로구,도심지역
10014031,98,12,1085,14410,76.275,종로구,도심지역
17795201.4,1,8,10225,20726,76.275,종로구,도심지역
14325690.4,3859,16,3248,159964,76.275,종로구,도심지역
15111759.73,490,30,93,26975,76.275,종로구,도심지역
11050461.43,1370,12,22,66193,76.275,종로구,도심지역
14388996.6,625,16,991,66274,76.275,종로구,도심지역
14746061.7,625,17,991,66680,76.275,종로구,도심지역
11872819.11,1513,13,867,35648,76.275,종로구,도심지역
2245310,514,2,144,1288,76.275,종로구,도심지역
2950497,889,1,144,5265,76.275,종로구,도심지역
14105147,1814,2,110,73790,76.275,종로구,도심지역
13760300,172,5,19,23431,76.275,종로구,도심지역
12056250,1814,3,110,83783,76.275,종로구,도심지역
14444742.75,490,26,93,23201,76.275,종로구,도심지역
14325690.4,3859,16,3248,159964,76.275,종로구,도심지역
13787355,1336,8,16,146588,76.275,종로구,도심지역
7022627.667,5225,5,292,129490,76.275,종로구,도심지역
11946897.67,1513,17,867,28349,76.275,종로구,도심지역
14746061.7,625,17,991,66680,76.275,종로구,도심지역
11050461.43,1370,12,22,66193,76.275,종로구,도심지역
17795201.4,1,8,10225,20726,76.275,종로구,도심지역
10014031,98,12,1085,14410,76.275,종로구,도심지역
17152101,310,1,5,8224,76.275,종로구,도심지역
30081203.57,698,9,3,38650,76.275,종로구,도심지역
2451128,1283,3,22,5952,76.275,종로구,도심지역
14388996.6,625,16,991,66274,76.275,종로구,도심지역
14325690.4,3859,16,3248,159964,76.275,종로구,도심지역
15097106.83,1084,15,9078,44970,76.275,종로구,도심지역
4414498.833,354,11,95,5156,76.275,종로구,도심지역
12983477.82,3859,21,3248,159598,76.275,종로구,도심지역
3885672.333,327,9,2016,29233,76.275,종로구,도심지역
11774044,791,1,218,36348,76.275,종로구,도심지역
10047012.5,206,8,1085,15161,76.275,종로구,도심지역
4414498.833,354,11,95,5156,76.275,종로구,도심지역
5706924.5,904,9,13,20082,76.275,종로구,도심지역
10699998.67,648,9,377,88030,76.275,종로구,도심지역
2950497,889,1,144,5265,76.275,종로구,도심지역
13029109,1336,6,16,200669,76.275,종로구,도심지역
14880672,421,4,440,28990,76.275,종로구,도심지역
10748549,172,5,19,23047,76.275,종로구,도심지역
2375693,1299,1,170,45412,76.275,종로구,도심지역
1437051,206,5,1561,14609,76.275,종로구,도심지역
5351600.5,904,10,13,17572,76.275,종로구,도심지역
15111759.73,490,30,93,26975,76.275,종로구,도심지역
9312684.333,844,6,52,46157,76.275,종로구,도심지역
14823758,1091,5,206,33499,76.275,종로구,도심지역
14105147,1814,2,110,73790,76.275,종로구,도심지역
16221913,662,6,205,8976,76.275,종로구,도심지역
10748549,172,5,19,23047,76.275,종로구,도심지역
17568511,334,3,190,21829,76.275,종로구,도심지역
2245310,514,2,144,1288,76.275,종로구,도심지역
30081203.57,698,9,3,38650,76.275,종로구,도심지역
15544374.71,499,14,7495,28404,76.275,종로구,도심지역
2375693,1299,1,170,45412,76.275,종로구,도심지역
7266293.857,98,11,1085,13257,76.275,종로구,도심지역
4017707.667,50,9,515,35566,76.275,종로구,도심지역
13760300,172,5,19,23431,76.275,종로구,도심지역
2176692,1283,2,22,7856,76.275,종로구,도심지역
10047012.5,206,8,1085,15161,76.275,종로구,도심지역
14131853.54,968,31,791,26671,76.275,종로구,도심지역
4891056.667,715,9,588,26905,76.275,종로구,도심지역
11872819.11,1513,13,867,35648,76.275,종로구,도심지역
13127727.5,2409,2,397,13702,76.275,종로구,도심지역
6394097.75,3485,4,506,10325,76.275,종로구,도심지역
14105147,1814,2,110,73790,76.275,종로구,도심지역
12056250,1814,3,110,83783,76.275,종로구,도심지역
1437051,206,5,1561,14609,76.275,종로구,도심지역
3885672.333,327,9,2016,29233,76.275,종로구,도심지역
15037670.6,1,6,10225,20021,76.275,종로구,도심지역
5116513,715,11,588,22189,76.275,종로구,도심지역
2942857,289,1,92,16162,76.275,종로구,도심지역
18092180.4,123,4,386,13566,76.275,종로구,도심지역
10720000,397,2,105,96934,76.275,종로구,도심지역
4414498.833,354,11,95,5156,76.275,종로구,도심지역
10748549,172,5,19,23047,76.275,종로구,도심지역
4935329.067,1360,19,12,56232,76.275,종로구,도심지역
11872819.11,1513,13,867,35648,76.275,종로구,도심지역
3625137,280,3,23,1445,76.275,종로구,도심지역
14444742.75,490,26,93,23201,76.275,종로구,도심지역
10393157,1149,14,2966,41332,76.275,종로구,도심지역
5116513,715,11,588,22189,76.275,종로구,도심지역
13760300,172,5,19,23431,76.275,종로구,도심지역
1437051,206,5,1561,14609,76.275,종로구,도심지역
23349826.6,2571,7,118,25064,76.275,종로구,도심지역
5747781.333,354,15,95,5925,76.275,종로구,도심지역
12983477.82,3859,21,3248,159598,76.275,종로구,도심지역
10047012.5,206,8,1085,15161,76.275,종로구,도심지역
7621630.5,366,1,456,54750,76.275,종로구,도심지역
14761859,261,7,133,12833,76.275,종로구,도심지역
3489286,837,1,78,23656,76.275,종로구,도심지역
14131853.54,968,31,791,26671,76.275,종로구,도심지역
2143248,206,6,1561,16253,76.275,종로구,도심지역
3147619,289,1,92,14606,76.275,종로구,도심지역
4973571,88,1,32,8344,76.275,종로구,도심지역
10393157,1149,14,2966,41332,76.275,종로구,도심지역
9494153.2,631,14,180,47920,76.275,종로구,도심지역
12056250,1814,3,110,83783,76.275,종로구,도심지역
11946897.67,1513,17,867,28349,76.275,종로구,도심지역
3928979.5,50,6,331,6790,76.275,종로구,도심지역
8433382.333,4644,14,45,46546,76.275,종로구,도심지역
11946897.67,1513,17,867,28349,76.275,종로구,도심지역
4891056.667,715,9,588,26905,76.275,종로구,도심지역
11062589.67,844,5,52,54486,76.275,종로구,도심지역
4935329.067,1360,19,12,56232,76.275,종로구,도심지역
11872819.11,1513,13,867,35648,76.275,종로구,도심지역
4017707.667,50,9,515,35566,76.275,종로구,도심지역
6694392.333,897,6,3209,28953,76.275,종로구,도심지역
4039310,50,8,515,36584,76.275,종로구,도심지역
11977075.56,1149,12,2966,42320,76.275,종로구,도심지역
7511075.3,1043,8,1218,150506,76.275,종로구,도심지역
20311261,310,1,5,12848,76.275,종로구,도심지역
11946897.67,1513,17,867,28349,76.275,종로구,도심지역
7997906.5,3485,5,506,9969,76.275,종로구,도심지역
1646789,540,1,19,26183,76.275,종로구,도심지역
8515229.5,366,1,456,58079,76.275,종로구,도심지역
7921943.2,1043,9,1218,132725,76.275,종로구,도심지역
26711895.6,1733,11,2127,7312,76.275,종로구,도심지역
6394097.75,3485,4,506,10325,76.275,종로구,도심지역
