"상권코드","기준년월코드","상권코드명","서비스업종코드.x","서비스업종코드명.x","평균영업개월수","X1년이하생존율","X1.2년생존율","X2.3년생존율","X3.5년생존율","X5년이상생존율","당월매출금액","남성매출비율","여성매출비율","연령대10매출비율","연령대20매출비율","연령대30매출비율","연령대40매출비율","연령대50매출비율","연령대60이상매출비율","남성매출금액","여성매출금액","연령대10매출금액","연령대20매출금액","연령대30매출금액","연령대40매출금액","연령대50매출금액","연령대60이상매출금액","점포수.x","총상주인구수","남성상주인구수","여성상주인구수","연령대10상주인구수","연령대20상주인구수","연령대30상주인구수","연령대40상주인구수","연령대50상주인구수","연령대60이상상주인구수","서비스업종코드.y","서비스업종코드명.y","점포수.y","유사업종점포수","총직장인구수","남성직장인구수","여성직장인구수","연령대10직장인구수","연령대20직장인구수","연령대30직장인구수","연령대40직장인구수","연령대50직장인구수","연령대60이상직장인구수","총유동인구수","남성유동인구수","여성유동인구수","연령대10유동인구수","연령대20유동인구수","연령대30유동인구수","연령대40유동인구수","연령대50유동인구수","연령대60이상유동인구수"
97,201803,"공릉로2길","CS100009","커피음료",49,0,0,0,0,0,20242547,45.1,54.9,1.6,26.5,24.9,21.3,13.2,12.6,9752221,10490326,178056,4063805,4873398,5122235,3015084,2989969,2,3192,1553,1639,385,448,520,481,510,848,"CS100009","커피음료",1,3,152,73,79,0,13,38,44,33,24,38628,18669,19959,3556,6889,8233,6472,6820,6658
99,201803,"공릉로34길","CS100009","커피음료",76,100,100,100,50,50,31431359,42.4,57.6,2.9,34,20.9,25.7,12.9,3.6,11862809,17458966,1030034,9237711,5641702,7677352,4482892,1252086,6,1868,941,927,349,289,306,330,279,315,"CS100009","커피음료",4,6,480,276,204,1,69,110,103,102,95,61908,32802,29106,6557,22432,9550,8757,8616,5996
101,201803,"공릉로58가길","CS100009","커피음료",63,100,100,100,100,0,8413099,44.2,55.8,0.6,25.5,25.9,36.4,9.4,2.2,3928818,3973835,37190,1733818,2038496,3040744,870645,181760,2,345,143,202,70,78,23,56,68,50,"CS100009","커피음료",2,2,59,39,20,0,2,11,17,20,9,19856,10641,9214,2452,4513,3082,3653,3625,2530
102,201803,"공릉로59나길","CS100009","커피음료",42,0,0,0,0,0,32019368,46.5,53.5,2.3,25.2,22.8,30.9,15.2,3.7,15377564,16641804,718320,8035638,7606331,9365829,5126160,1167090,2,935,455,480,212,133,112,179,153,146,"CS100009","커피음료",3,3,124,53,71,0,19,22,41,29,13,54180,28640,25540,10513,16158,6337,7242,7854,6076
103,201803,"공릉로65길","CS100009","커피음료",25,0,0,0,0,0,17926667,47.6,52.4,1.6,39.8,18.5,16.3,21.3,2.5,9022873,8903794,392030,6417846,3375941,2999376,4170054,571420,1,48,27,21,12,9,4,15,3,5,"CS100009","커피음료",2,2,35,5,30,0,13,7,11,3,1,61413,32588,28825,12264,18845,6793,7904,8742,6865
104,201803,"공항대로41길","CS100009","커피음료",167,50,50,0,0,0,72426912,44.6,55.4,3.3,21.3,30,26.9,14,4.5,27938413,37279775,1825202,12990778,19222267,17180477,10369621,3629852,11,269,162,107,27,44,45,39,45,69,"CS100009","커피음료",11,14,870,410,460,2,132,191,206,194,145,49182,24174,25008,4378,9112,9641,8897,9318,7837
105,201803,"공항대로42길","CS100009","커피음료",169,100,100,100,100,100,29913940,48.1,51.9,1.4,14,27.3,28.1,22,7.3,12041884,13108695,216556,3043709,6784241,7078507,5455120,2572447,4,898,436,462,139,127,145,143,157,187,"CS100009","커피음료",3,4,111,66,45,0,27,24,24,17,19,10773,5677,5097,837,1516,2349,2667,1984,1420
106,201803,"공항대로45길","CS100009","커피음료",230,100,0,0,0,0,88691774,47.2,52.8,2.4,35.3,35.6,14.3,8.5,3.8,39142092,39229928,1347811,23275810,25843979,13008332,11111297,3784793,9,3582,1643,1939,343,920,1108,488,395,328,"CS100009","커피음료",6,10,5349,1480,3869,12,296,767,2005,2084,185,57778,30857,26921,1637,15061,14370,10705,9136,6870
107,201803,"공항대로55길","CS100009","커피음료",5,0,0,0,0,0,13762310,38.6,61.4,0,13.4,29.9,35.7,12.8,8.3,5424495,7197917,0,1331376,3379672,5200821,1910354,800190,3,1550,729,821,220,392,404,216,165,153,"CS100009","커피음료",3,3,313,193,120,2,71,119,69,36,16,17864,8688,9176,1036,4982,4713,2855,2681,1599
108,201803,"공항대로61길","CS100009","커피음료",81,50,50,50,0,0,102556544,42.7,57.3,1.7,34.7,31.4,20.5,8.9,2.8,40477125,45594302,1244446,26460567,27823798,19186276,8604264,2752080,7,1290,644,646,166,208,264,192,229,231,"CS100009","커피음료",6,9,1079,663,416,9,210,343,281,158,78,68380,34952,33428,2504,16400,17165,12521,11592,8198
109,201803,"공항대로7길","CS100009","커피음료",70,0,0,0,0,0,11096723,46.2,53.8,1.9,31.4,24.3,29.3,10.8,2.2,4401740,5895642,138957,2583887,2491332,3356677,1330175,396355,3,1194,608,586,155,197,166,181,221,274,"CS100009","커피음료",4,4,310,238,72,0,21,32,58,97,102,41985,22986,18999,4343,8745,7800,7264,7838,5995
110,201803,"관악로11길","CS100009","커피음료",27,0,0,0,0,0,5869317,48.6,51.4,3.7,38.8,39.6,7.8,7,3.1,2760385,2803946,161638,2139406,2120221,558737,414351,169980,1,2540,1276,1264,249,807,507,320,261,396,"CS100009","커피음료",3,3,39,17,22,0,6,7,15,4,7,70455,35245,35210,3993,32184,11722,7809,8420,6328
111,201803,"관악로14길","CS100009","커피음료",146,0,0,0,0,0,100395227,38.8,61.2,3.8,59.6,21.4,7.6,6.5,1.2,34362747,59555797,3194561,57795263,18870043,6848119,5998928,1211630,9,1515,765,750,115,496,352,176,149,227,"CS100009","커피음료",10,12,155,92,63,0,10,34,40,39,32,86112,44340,41772,6823,41483,15389,8923,7517,5976
112,201803,"관악로24길","CS100009","커피음료",76,100,100,0,0,0,18370853,36.9,63.1,1.1,25.4,26.1,25.6,15.7,6.1,6035204,11133595,188346,4110988,4564953,4583445,2648154,1072915,4,254,125,129,31,47,54,36,31,55,"CS100009","커피음료",4,5,74,22,52,0,7,19,25,12,11,33661,15770,17891,2084,7202,6457,5483,6101,6333
113,201803,"관악로28길","CS100009","커피음료",115,100,100,0,0,0,18804717,36.8,63.2,1.1,25.2,26.1,25.6,15.6,6.4,6184555,11376063,188346,4190956,4639953,4699354,2687440,1154571,5,797,415,382,142,129,135,128,110,153,"CS100009","커피음료",4,6,36,13,23,0,6,13,9,3,5,50028,23817,26211,3502,10493,10052,8308,8777,8896
115,201803,"관천로11길","CS100009","커피음료",68,100,100,100,100,100,22071134,42.6,57.4,2.2,35.6,32.8,15.6,10.6,3.2,8733665,11376904,419833,6078700,6341316,3881435,2696190,693097,4,5748,2967,2781,615,1115,1010,914,945,1149,"CS100009","커피음료",5,6,460,217,243,0,59,83,128,140,50,82873,43238,39635,1887,29863,18260,10727,13125,9011
116,201803,"광나루로11길","CS100009","커피음료",33,0,0,0,0,0,8500338,43.6,56.4,0,37.3,26.3,21.4,10.7,4.3,3577734,4092549,0,2538690,2268130,1828032,752643,282789,2,2152,1167,985,269,344,296,335,428,480,"CS100009","커피음료",3,3,137,66,71,0,8,13,27,39,50,80482,43806,36676,2410,26864,17623,13985,11784,7815
117,201803,"광나루로12길","CS100009","커피음료",22,0,0,0,0,0,30190475,42.1,57.9,3,59.5,23.9,7.2,5.4,1,12476177,17714298,1295281,18180755,6475398,2205961,1827326,205754,2,181,92,89,24,43,27,24,27,36,"CS100009","커피음료",1,2,28,18,10,0,0,7,8,10,3,37485,19547,17938,2158,19307,6399,4940,3192,1488
119,201803,"광나루로56길","CS100009","커피음료",32,100,100,100,100,0,21130333,54.8,45.2,0.6,22.3,29.5,25.8,17.1,4.7,9424960,7710798,83851,3593483,5141729,4631728,2734205,950762,1,392,202,190,84,68,42,70,84,44,"CS100009","커피음료",0,1,141,51,90,0,8,19,27,19,68,1610,717,893,164,296,220,408,295,228
120,201803,"광성로4길","CS100009","커피음료",35,0,0,0,0,0,7605051,47.1,52.9,0,61.6,20.4,11.2,6.8,0,3136869,3408081,0,3544949,1600000,668182,731818,0,1,261,139,122,33,65,34,44,31,54,"CS100009","커피음료",3,3,58,34,24,0,11,9,16,13,9,12032,6681,5350,1482,6161,1476,1289,993,630
121,201803,"광운로2길","CS100009","커피음료",11,0,0,0,0,0,4755422,42.4,57.6,13.6,41.6,18.4,20,5.6,0.8,2055869,2699553,613089,1698540,994894,1112373,305933,30593,1,298,166,132,32,82,35,41,38,70,"CS100009","커피음료",1,1,9,7,2,0,0,1,4,2,2,17262,11439,5824,2948,7652,2071,1321,1703,1567
122,201803,"광운로3길","CS100009","커피음료",90,100,100,100,100,100,33045760,55.1,44.9,5.6,72,5.9,8.6,7.4,0.5,17825435,15220325,1670535,21919794,2403410,4097007,2802752,152262,3,327,187,140,41,101,49,33,45,58,"CS100009","커피음료",3,6,41,33,8,2,5,12,11,8,3,112173,75135,37038,31838,51603,9291,8283,6802,4356
124,201803,"광평로19길","CS100009","커피음료",33,0,0,0,0,0,6482609,32.3,67.7,0,12.6,26,37.8,8.7,15,2042754,3707971,0,485507,1741304,2093478,595652,834783,1,877,412,465,153,120,154,155,128,167,"CS100009","커피음료",1,1,270,156,114,0,34,69,69,52,46,1316,599,717,95,163,266,266,248,277
127,201803,"구로동로28길","CS100009","커피음료",72,100,100,100,100,100,10521987,42,58,0.3,36.3,27.1,13.5,14.9,7.9,3607331,5234289,11312,2546048,2225158,1441922,1712086,905095,1,2631,1349,1282,268,271,302,444,512,834,"CS100009","커피음료",1,1,99,36,63,2,21,23,27,20,6,74822,37817,37005,631,14246,14139,14509,16564,14734
128,201803,"구로동로29길","CS100009","커피음료",19,0,0,0,0,0,2709220,100,0,0,0,0,0,100,0,2709220,0,0,0,0,0,2709220,0,1,1642,823,819,122,158,195,269,359,539,"CS100009","커피음료",1,1,276,98,178,3,68,84,58,43,20,69471,35172,34299,227,11247,13758,13928,16885,13426
129,201803,"구로동로35길","CS100009","커피음료",144,0,0,0,0,0,5501032,86,14,0,2.8,0,4.6,77.8,14.8,4048297,1130953,0,386905,0,371287,3454975,966084,1,717,374,343,63,81,126,115,137,195,"CS100009","커피음료",2,2,124,69,55,0,17,23,31,37,16,29758,16178,13580,402,5497,6342,6121,6472,4926
131,201803,"구로동로42길","CS100009","커피음료",10,0,0,0,0,0,4206061,65,35,5,5,70.2,5,14.9,0,1254545,1036364,45455,154545,1815152,127273,148485,0,1,985,481,504,140,126,128,177,172,242,"CS100009","커피음료",0,1,90,44,46,0,10,16,29,19,16,25851,13117,12734,843,4743,5498,5738,5161,3869
132,201803,"구로중앙로19길","CS100009","커피음료",28,0,0,0,0,0,95007869,43.5,56.5,1,33.9,31.4,18.1,13.1,2.4,33034057,41759233,982464,22848925,24536593,14028738,10727980,1668594,6,491,243,248,61,66,61,72,90,141,"CS100009","커피음료",6,7,638,380,258,4,140,236,164,64,30,31531,18653,12879,11,6080,7144,7963,6734,3599
133,201803,"구로중앙로28길","CS100009","커피음료",170,100,33.33,0,0,0,28451319,42.3,57.7,3,26.7,32.4,20.7,12.9,4.3,9273849,13640576,528000,4732799,7371116,5632309,3561879,1088327,7,3342,1687,1655,392,510,568,568,583,721,"CS100009","커피음료",6,7,824,554,270,0,59,99,168,305,193,80568,41722,38847,2456,16000,16757,14650,17114,13592
134,201803,"구로중앙로7길","CS100009","커피음료",18,0,0,0,0,0,25536600,46.6,53.4,3.4,20.7,33.5,27.2,11.7,3.4,10323237,13193021,732627,4918953,8212269,6372801,2370817,908791,1,1051,523,528,146,101,150,167,180,307,"CS100009","커피음료",0,1,52,17,35,0,2,10,17,15,8,20983,11220,9764,700,3724,4231,4143,4542,3644
135,201803,"구로중앙로8길","CS100009","커피음료",18,0,0,0,0,0,25213862,40.8,59.2,0.7,31.6,34.5,18.4,10.8,4,7625936,11490564,82301,5587012,6913788,3585893,2212082,735426,2,1537,754,783,192,167,171,259,294,454,"CS100009","커피음료",2,3,243,103,140,1,17,55,79,54,37,50208,25831,24377,1071,9048,9697,9966,11595,8832
137,201803,"구일로10길","CS100009","커피음료",84.5,0,0,0,0,0,23821263,49,51,0.7,26.9,32.3,23.2,15.2,1.7,10770152,9998519,171111,4204444,6073333,6944966,2912593,462222,3,1392,704,688,251,166,377,260,181,157,"CS100009","커피음료",4,4,218,135,83,0,30,53,68,42,25,12577,6378,6199,2042,2307,2905,2341,1886,1097
139,201803,"국제금융로7길","CS100009","커피음료",153,0,0,0,0,0,24292898,41.9,58.1,6.9,18.7,22.5,35.2,11.7,5,6889235,6822675,526027,2102158,3732293,4069497,2767908,514029,2,1441,682,759,274,176,211,227,192,361,"CS100009","커피음료",4,5,73,32,41,6,3,16,20,13,15,10890,5400,5490,2947,1364,1941,1826,1481,1331
140,201803,"국회단지길","CS100009","커피음료",79,0,0,0,0,0,17563358,29.9,70.1,0.9,21.1,34.9,35,6.6,1.5,4875944,10582816,116592,3152222,4852790,6092571,961254,283333,3,3714,1828,1886,522,539,648,593,582,830,"CS100009","커피음료",3,3,86,53,33,0,13,26,20,14,13,94928,49079,45849,4833,22105,19394,16854,16800,14942
144,201803,"금낭화로23길","CS100009","커피음료",23,0,0,0,0,0,2503521,36.8,63.2,1.3,9.2,43.6,29,13.1,3.9,887324,1616197,21127,352113,890844,714789,383803,140845,1,834,414,420,92,101,112,91,182,256,"CS100009","커피음료",1,1,41,13,28,0,5,7,12,11,6,3442,1708,1734,248,610,735,666,609,574
149,201803,"금하로24길","CS100009","커피음료",92,100,0,0,0,0,35845303,42.4,57.6,2.3,35.3,26.9,17.1,12.7,5.7,14060981,19016018,613469,10404775,8201335,5998206,5183168,2676048,5,3237,1613,1624,439,457,396,493,641,811,"CS100009","커피음료",5,6,103,28,75,0,26,16,27,27,7,18644,8799,9845,3382,3080,3113,3272,3222,2575
151,201803,"금호로1길","CS100009","커피음료",27,0,0,0,0,0,3887218,53.5,46.5,7,31.8,35.7,19.4,6.2,0,1936090,1740602,266917,1056391,1330827,781955,240602,0,1,454,219,235,60,61,38,65,84,146,"CS100009","커피음료",1,1,33,14,19,2,3,6,11,7,4,18421,8907,9514,1089,2648,4043,3415,3486,3740
152,201803,"금호산2길","CS100009","커피음료",222.5,100,100,100,100,100,25314964,48.8,51.2,1.8,34.6,28.2,17,11.5,6.8,11194081,12776790,372973,6421708,5867838,4221929,4616119,2470306,8,2570,1258,1312,286,344,371,381,430,758,"CS100009","커피음료",7,8,74,29,45,0,15,15,16,18,10,70243,34693,35551,3823,12040,14245,12574,13657,13904
153,201803,"길음로13길","CS100009","커피음료",23,0,0,0,0,0,18178936,36.5,63.5,1.1,6.3,33.8,45.6,10.6,2.6,6872642,9898865,156809,986885,5644724,7906087,1541073,535930,2,1010,473,537,274,87,149,233,101,166,"CS100009","커피음료",2,2,11,4,7,0,0,1,7,1,2,14569,5988,8581,2194,1669,3287,3768,1535,2115
154,201803,"길음로7길","CS100009","커피음료",127,0,0,0,0,0,14857574,39.5,60.5,3.7,32.4,23.3,26.9,10.8,3,5514432,8046705,436073,4090920,3154061,3415843,1886802,577438,4,227,113,114,14,19,24,32,36,102,"CS100009","커피음료",2,2,113,39,74,0,20,23,36,24,10,34234,15429,18805,3223,6896,6556,5906,5456,6197
155,201803,"까치산로10길","CS100009","커피음료",128,0,0,0,0,0,2321053,40.7,59.3,5.3,9.2,36.8,27.7,14.4,6.6,833895,1487158,84884,166371,942546,591468,376883,158901,1,2345,1117,1228,449,335,464,385,312,400,"CS100009","커피음료",1,1,40,17,23,1,3,4,13,9,10,17149,7212,9937,1762,2914,4669,3543,2316,1944
159,201803,"낙성대역10길","CS100009","커피음료",11,0,0,0,0,0,4558993,46.2,53.8,0,27.6,49.3,20.1,3,0,1341727,2184173,0,1448201,1255396,707194,115108,0,1,1914,1026,888,210,459,489,268,216,272,"CS100009","커피음료",1,1,22,11,11,0,2,1,9,9,1,30859,14855,16005,1407,12467,6958,3896,2659,3473
160,201803,"낙성대역3길","CS100009","커피음료",44,0,0,0,0,0,9376730,59.3,40.7,1.5,50.4,22.6,17.5,6.4,1.5,1585402,951267,32374,1100668,612721,565279,150515,75112,1,1678,805,873,192,449,355,232,170,280,"CS100009","커피음료",2,2,50,15,35,0,5,7,9,16,13,68119,34212,33907,5505,29479,14011,7622,6500,5002
161,201803,"난계로29길","CS100009","커피음료",264,75,75,25,25,0,75110753,46.1,53.9,1.2,31.9,31,16.9,12.2,6.7,28774324,30985772,400189,16754849,19306075,10538888,8274941,4485158,10,1043,615,428,35,316,218,124,140,210,"CS100009","커피음료",5,8,1218,718,500,9,144,289,327,252,197,150506,84383,66123,7262,32784,25656,24250,30537,30017
162,201803,"난계로30길","CS100009","커피음료",17,0,0,0,0,0,16083063,60.6,39.4,0.4,18.9,48.9,27.2,3.4,1.2,1994048,1489138,179167,626215,1595479,909312,143876,29139,1,113,66,47,19,18,15,16,18,27,"CS100009","커피음료",1,1,4862,2191,2671,6,427,1393,2057,933,46,15078,8012,7066,786,3671,3158,2600,2340,2523
166,201803,"난곡로26길","CS100009","커피음료",10,0,0,0,0,0,4431724,47.4,52.6,2.6,39.6,42.1,9.5,2.6,3.5,2097241,2334483,85517,1632414,1955172,366897,161379,230345,1,2692,1356,1336,342,445,346,414,486,659,"CS100009","커피음료",1,1,44,14,30,0,1,7,22,12,2,20805,12102,8703,2910,6021,3008,3663,3089,2115
167,201803,"난곡로30길","CS100009","커피음료",10,0,0,0,0,0,4431724,47.4,52.6,2.6,39.6,42.1,9.5,2.6,3.5,2097241,2334483,85517,1632414,1955172,366897,161379,230345,1,2195,1116,1079,243,342,310,331,423,546,"CS100009","커피음료",2,2,211,122,89,0,16,42,64,75,14,22052,11550,10502,1986,5394,4335,3586,4400,2351
168,201803,"난곡로34길","CS100009","커피음료",17,0,0,0,0,0,31033907,41.2,58.8,4.3,39.4,21.2,19.5,11.9,3.7,12202773,18831134,1088551,11524984,6726272,6497469,4012467,1184164,3,2843,1457,1386,385,482,406,466,501,603,"CS100009","커피음료",2,3,94,22,72,0,20,22,22,16,14,68699,36038,32661,8153,14351,11733,11201,13599,9662
169,201803,"난곡로35길","CS100009","커피음료",116,100,100,100,100,100,34914509,49.8,50.2,1.2,16,27.8,29.5,17.2,8.2,17192957,15476016,161502,4660349,8971495,9077264,6926844,2871519,2,3180,1594,1586,435,490,508,477,536,734,"CS100009","커피음료",1,1,68,34,34,0,8,9,30,19,2,69212,36012,33200,7203,15069,12597,11354,13834,9155
171,201803,"난곡로63길","CS100009","커피음료",96,100,100,100,100,0,67054697,45.2,54.8,1.5,30.4,33,18.7,11.6,4.7,27566349,32156825,680005,17027595,19836579,10935295,8045453,3198248,3,1069,538,531,118,227,219,159,164,182,"CS100009","커피음료",2,3,264,143,121,2,31,50,60,65,56,24463,12514,11949,1134,6573,4527,3762,4931,3537
172,201803,"난곡로66길","CS100009","커피음료",49,0,0,0,0,0,12987630,49.5,50.5,3.7,40.7,22.9,16.4,11.9,4.5,6102092,6885538,364829,4660419,2446095,2523238,2034578,958471,2,462,228,234,47,120,94,76,52,73,"CS100009","커피음료",1,2,90,32,58,0,14,16,19,21,20,60525,31972,28553,3469,19594,11750,8887,9455,7370
174,201803,"난곡로78길","CS100009","커피음료",9,0,0,0,0,0,17551067,36.3,63.7,2,49.7,33.2,9.5,5.3,0.4,5560965,10700880,260000,8274204,5216390,1777938,682131,51183,1,4346,2182,2164,522,926,782,633,612,871,"CS100009","커피음료",0,1,88,44,44,0,10,23,19,26,10,65030,33475,31555,1271,21434,15404,10768,8953,7201
176,201803,"난우길","CS100009","커피음료",301.5,0,0,0,0,0,94177066,41.3,58.7,4,23.4,30.3,23.8,13.1,5.5,39397429,54779637,3182278,19332435,28419300,23609187,13872069,5761797,6,2100,1041,1059,351,283,311,378,326,451,"CS100009","커피음료",4,6,384,165,219,1,69,79,91,80,64,90434,45986,44448,10958,17276,15150,16110,17511,13429
178,201803,"난향2길","CS100009","커피음료",6,0,0,0,0,0,4257931,30.6,69.4,7.1,25.4,31.7,22.5,11.2,2.1,1275172,2577931,251724,915172,1204828,1073793,324828,82759,1,262,137,125,16,41,22,26,50,107,"CS100009","커피음료",1,1,6,0,6,0,1,1,1,2,1,8055,4071,3983,597,1262,1363,1824,1622,1387
179,201803,"난향길","CS100009","커피음료",51,0,0,0,0,0,13617883,45,55,2.1,19.9,33.7,30.4,11.1,2.8,5330739,7073843,331285,2626547,4045396,3794458,1230146,376751,2,2896,1497,1399,366,374,355,494,475,832,"CS100009","커피음료",1,2,40,11,29,0,6,7,11,11,5,11272,5572,5700,770,1644,1901,2653,2330,1974
180,201803,"남부순환로124길","CS100009","커피음료",11,0,0,0,0,0,9897683,43.3,56.7,0.5,37.8,21.2,21.3,11.5,7.7,4270791,5626892,24524,2826663,2323193,2553435,1413562,756306,2,363,165,198,34,64,53,51,76,85,"CS100009","커피음료",2,2,496,225,271,0,50,150,125,104,67,19795,10327,9468,260,4311,4386,3660,4214,2963
182,201803,"남부순환로144길","CS100009","커피음료",85,0,0,0,0,0,33777255,48.2,51.8,0.6,35.6,35.6,13.3,11.4,3.6,14688786,15375107,191879,10118319,10888977,3973011,3640728,1250980,1,3281,1653,1628,389,601,664,474,508,645,"CS100009","커피음료",1,1,339,152,187,3,72,56,60,74,74,35647,17240,18407,2326,11111,6907,5829,5185,4290
183,201803,"남부순환로145길","CS100009","커피음료",94,0,0,0,0,0,31907379,55.3,44.7,2,41.7,28.8,15.8,8.9,2.9,16015432,14179177,518151,11260395,8802467,5358966,3228119,1026513,3,839,430,409,84,194,180,110,95,176,"CS100009","커피음료",2,3,216,106,110,2,31,41,63,61,18,24382,13146,11236,980,7577,4679,3790,4072,3284
185,201803,"남부순환로151길","CS100009","커피음료",43,100,0,0,0,0,3877811,49.1,50.9,4.6,25.1,22.1,23.8,10.7,13.6,2132585,1745226,135063,815565,925895,1160743,458815,381730,2,2028,1030,998,238,425,404,306,299,356,"CS100009","커피음료",1,1,205,92,113,0,25,39,47,58,36,54627,27648,26979,2455,16555,10784,8179,9332,7322
186,201803,"남부순환로153길","CS100009","커피음료",43,100,0,0,0,0,3877811,49.1,50.9,4.6,25.1,22.1,23.8,10.7,13.6,2132585,1745226,135063,815565,925895,1160743,458815,381730,2,1769,853,916,213,336,340,267,276,337,"CS100009","커피음료",1,1,120,44,76,0,23,27,29,27,14,38222,18768,19454,1426,11115,7763,5733,6861,5324
187,201803,"남부순환로159길","CS100009","커피음료",34,0,0,0,0,0,4981324,42.8,57.2,0,25.6,35.4,19.5,18.1,1.4,2184159,2797165,0,1132541,1956252,920849,879552,92130,2,3199,1614,1585,396,660,548,503,502,590,"CS100009","커피음료",2,2,118,61,57,0,6,11,39,46,16,27389,13254,14135,595,8929,6134,3731,4687,3312
189,201803,"남부순환로170길","CS100009","커피음료",31,0,0,0,0,0,9771034,50.7,49.3,0.6,35.4,49.4,9.4,4.4,0.8,4724346,4400482,74243,3115426,4084023,1055665,748955,46515,2,5193,2545,2648,530,1129,1002,724,693,1115,"CS100009","커피음료",1,2,300,131,169,1,23,32,67,86,91,80542,41026,39517,3085,29319,17758,10420,11213,8747
191,201803,"남부순환로191길","CS100009","커피음료",55,0,0,0,0,0,45065122,52,48,2.4,53.7,27.1,8,6.3,2.6,21715587,20676507,870912,19348869,12533983,3460663,4300464,1877202,4,1260,639,621,46,472,344,132,119,147,"CS100009","커피음료",7,7,296,141,155,0,37,59,100,72,28,83270,41954,41316,4808,38724,16407,8497,8193,6641
194,201803,"남부순환로208길","CS100009","커피음료",67,0,0,0,0,0,43687975,38.6,61.4,4.9,40.3,30.1,13.5,8.5,2.8,16173378,24918180,1613417,14512316,13187602,6630367,3838103,1309754,5,539,249,290,48,84,83,67,88,169,"CS100009","커피음료",5,7,148,61,87,1,27,30,42,23,25,104087,51419,52668,5992,32375,17504,14799,16357,17060
196,201803,"남부순환로230길","CS100009","커피음료",206.6666667,0,0,0,0,0,127304974,34.7,65.3,2.9,60.9,19,8.2,7.7,1.4,49625625,77679349,3041723,71864058,26018473,10693845,10431218,5255657,12,6325,3185,3140,686,1672,1263,847,705,1152,"CS100009","커피음료",12,13,145,68,77,0,17,35,37,32,24,167861,86630,81230,14384,80023,29209,17541,14965,11738
