66,,11,서울특별시,1174,강동구,D08,음/식료품소매,2015-06-01 00:00:00.0,23867100,0.793909,2.52328,7.34378,14.2343,15.5814,14.7198,14.1736,15.3372,15.21,0.924939,13.4011,19.7668,28.0403,28.7314,7.28442,1.76839
67,,11,서울특별시,1174,강동구,D09,의복/의류,2015-06-01 00:00:00.0,14028800,1.489,6.36735,9.30496,7.24955,9.7618,14.6383,15.3048,16.0874,19.7968,0.42792,5.89073,22.515,36.0891,27.6434,7.05098,0.382891
8900,,43,충청북도,0,,Q06,분식,2016-09-01 00:00:00.0,11093100,2.314,8.118,11.911,16.005,17.552,16.888,11.727,8.525,6.947,2.229,6.926,36.721,15.544,27.72,7.467,3.394
68,,11,서울특별시,1174,강동구,D10,인테리어/소품,2015-06-01 00:00:00.0,20099400,0.249498,2.12422,4.91296,12.6653,11.0229,23.461,17.0336,13.2921,14.921,7.11144,19.7576,21.4882,27.9045,21.035,2.14834,0.237589
69,,11,서울특별시,1174,강동구,D15,패션잡화,2015-06-01 00:00:00.0,20289600,1.9631,9.18857,8.28352,9.92219,11.9348,8.85751,16.3132,11.552,16.4338,0.15085,5.82942,22.6205,32.6341,24.4018,7.97207,0.839875
70,,11,서울특별시,1174,강동구,D16,화장품소매,2015-06-01 00:00:00.0,39498300,1.98282,11.2092,17.7847,10.8925,10.5022,17.4661,9.70758,12.5093,7.94091,0.95582,8.5994,19.1438,35.2723,24.5568,9.21542,2.25642
71,,11,서울특별시,1174,강동구,F02,미용서비스,2015-06-01 00:00:00.0,10772800,1.67794,11.926,15.3051,17.2914,13.3806,13.8539,11.398,8.78503,6.2816,0,4.89,25.2309,30.2706,31.0755,7.43814,1.09488
72,,11,서울특별시,1174,강동구,F05,사우나/휴게시설,2015-06-01 00:00:00.0,14100200,2.82344,7.10785,7.97265,10.5852,12.5394,18.1522,14.0658,16.9768,9.77663,9.76877,15.7996,22.4815,20.6889,14.6195,8.11899,8.52283
73,,11,서울특별시,1174,강동구,F10,차량관리,2015-06-01 00:00:00.0,58477300,0.246767,2.00709,8.4926,13.9742,17.7595,14.5881,14.9461,14.6889,13.2769,0.545459,15.7995,25.8306,31.6327,24.0336,0.878611,1.25968
74,,11,서울특별시,1174,강동구,O02,요가/단전/마사지,2015-06-01 00:00:00.0,39108000,4.86617,16.5745,27.1126,16.2029,9.46575,14.2393,5.90685,4.38927,1.24279,4.03168,10.8393,6.1825,12.7989,32.6012,29.9864,3.56002
75,,11,서울특별시,1174,강동구,O03,일반스포츠,2015-06-01 00:00:00.0,19078800,1.75783,9.3768,12.6416,12.2943,12.5257,16.5708,16.0876,11.7726,6.97265,1.09408,7.02633,8.47605,19.0737,31.2097,24.1009,9.01925
76,,11,서울특별시,1174,강동구,O04,취미/오락,2015-06-01 00:00:00.0,15618600,2.06077,6.31882,10.5393,14.3484,12.6792,20.0611,15.9044,12.1924,5.67585,1.60065,0.233857,0.532094,1.52883,8.40423,35.3624,52.1183
77,,11,서울특별시,1174,강동구,Q01,간이주점,2015-06-01 00:00:00.0,24417000,3.37509,12.7138,17.0145,15.5303,13.7615,13.2559,12.1686,6.20124,5.96083,0.573797,0.184674,1.83756,1.6938,14.3809,46.0157,35.3136
78,,11,서울특별시,1174,강동구,Q02,고기요리,2015-06-01 00:00:00.0,47494700,1.67875,8.65285,14.6844,16.214,15.7655,15.7939,11.7884,8.36096,7.06121,0.512091,1.109,10.8813,5.96182,41.5911,33.2965,6.64814
79,,11,서울특별시,1174,강동구,Q03,닭/오리요리,2015-06-01 00:00:00.0,57538500,1.70535,8.56558,13.9637,17.2993,16.4079,17.5186,11.2802,7.62516,5.62624,0.0699159,0.407639,7.88017,7.91094,37.53,37.7638,8.43749
80,,11,서울특별시,1174,강동구,Q04,별식/퓨전요리,2015-06-01 00:00:00.0,13586300,1.27804,7.92187,14.2002,16.9885,14.8604,14.838,12.129,9.881,7.90308,1.44641,6.01659,36.3751,9.44963,29.9137,13.018,3.78063
81,,11,서울특별시,1174,강동구,Q06,분식,2015-06-01 00:00:00.0,20346700,1.86161,7.36644,14.0763,17.0903,15.3925,14.9005,10.6962,9.11319,9.50068,2.21131,7.80925,35.1546,14.5662,27.6572,10.261,2.34052
82,,11,서울특별시,1174,강동구,Q07,양식,2015-06-01 00:00:00.0,47523500,1.53652,7.59169,14.4635,18.0628,16.1245,15.6123,12.7048,8.59992,5.30403,0.341721,6.39328,30.1734,12.2379,32.4404,15.5818,2.83153
83,,11,서울특별시,1174,강동구,Q10,일식/수산물,2015-06-01 00:00:00.0,26782400,1.16926,7.35211,12.6894,15.1951,14.3865,17.2985,12.0475,10.3901,9.47146,0.198344,1.11272,13.6786,6.70886,35.7448,34.1795,8.37723
84,,11,서울특별시,1174,강동구,Q11,제과/제빵/떡/케익,2015-06-01 00:00:00.0,26324100,1.3647,6.52957,11.7533,18.2306,17.0004,16.4629,10.8106,8.86026,8.98759,5.56634,14.8277,22.0299,21.8369,23.3299,11.9539,0.455418
85,,11,서울특별시,1174,강동구,Q12,중식,2015-06-01 00:00:00.0,27181600,1.11944,7.53989,15.366,19.2316,15.6444,17.7851,10.5585,6.93903,5.81604,0.0670386,5.20528,40.4147,11.8713,34.9654,6.77177,0.70446
86,,11,서울특별시,1174,강동구,Q13,커피/음료,2015-06-01 00:00:00.0,20289200,2.60984,12.0796,18.3795,20.2754,14.7198,13.4597,8.6233,5.85529,3.99484,2.23935,11.803,31.1928,20.134,20.1286,13.036,1.46617
87,,11,서울특별시,1174,강동구,Q14,패스트푸드,2015-06-01 00:00:00.0,34763200,1.95978,8.43116,14.9907,17.8297,18.1744,17.1935,9.94877,7.22667,4.2426,0.858259,7.80193,23.0997,21.3781,33.5628,12.1326,1.16665
88,,11,서울특별시,1174,강동구,Q15,한식,2015-06-01 00:00:00.0,22953700,1.11325,6.95611,13.6534,15.1347,15.1889,16.0501,13.1051,9.38745,9.40486,0.754877,2.51068,25.2435,7.26709,35.0029,23.9028,5.31823
89,,11,서울특별시,1174,강동구,R02,독서실/고시원,2015-06-01 00:00:00.0,14016600,2.33101,2.3484,5.95705,3.28178,8.89443,39.8885,26.0934,8.23874,2.96672,2.97499,13.8534,15.8269,23.0483,22.2191,19.4254,2.65197
90,,11,서울특별시,1174,강동구,R04,예체능계학원,2015-06-01 00:00:00.0,17619300,0.0298999,1.0741,2.66168,16.3908,35.3962,24.0072,13.1884,4.39521,2.85647,0.424671,2.41586,22.1618,40.3363,27.9986,6.59334,0.0694696
91,,11,서울특별시,1174,강동구,R05,외국어학원,2015-06-01 00:00:00.0,27740200,0.324401,1.10753,2.13829,19.3458,28.6732,30.3895,12.3956,1.76556,3.86004,1.8841,9.70022,23.2305,30.6056,27.2106,7.36896,0
